Name,Meta1,Meta2,Meta3
greenveg_X164_Y82,Pervious,green veg,green veg
greenveg_X164_Y91,Pervious,green veg,green veg
greenveg_X184_Y103,Pervious,green veg,green veg
baresoil_X198_Y65,Pervious,bare soil,bare soil
baresoil_X171_Y161,Pervious,bare soil,bare soil
baresoil_X204_Y138,Pervious,bare soil,bare soil
baresoil_X184_Y120,Pervious,bare soil,bare soil
