Name,Meta1,Meta2,Meta3
pickleweed_X177_Y226,pervious,green veg,pickleweed
pickleweed_X166_Y84,pervious,green veg,pickleweed
baresoil_X192_Y44,pervious,bare soil,mud flat
baresoil_X168_Y177,pervious,bare soil,mud flat
baresoil_X171_Y101,pervious,bare soil,mud flat
baresoil_X168_Y185,pervious,bare soil,path
algae_X165_Y187,pervious,water,algae
algae_X182_Y231,pervious,water,algae
