Name,Meta1,Meta2,Meta3
mudflat_X164_Y189,pervious,bare soil,mud flat
mudflat_X181_Y107,pervious,bare soil,mud flat
mudflat_X219_Y142,pervious,bare soil,mud flat
mudflat_X176_Y211,pervious,bare soil,mud flat
algae_X161_Y248,pervious,water,algae
algae_X181_Y234,pervious,water,algae
water_X79_Y290,pervious,water,water
water_X219_Y354,pervious,water,water
