953.195679,5.77,1
958.205627,5.77,1
963.205627,5.77,1
968.215637,5.77,1
973.225647,5.77,1
978.235657,5.77,1
983.245667,5.77,1
988.255676,5.77,1
993.265625,5.77,1
998.275635,5.77,1
1003.275635,5.78,1
1008.285645,5.78,1
1013.295654,5.78,1
1018.305664,5.78,1
1023.315674,5.78,1
1028.325684,5.78,1
1033.335693,5.78,1
1038.335693,5.78,1
1043.345703,5.78,1
1048.355591,5.78,1
1053.365601,5.78,1
1058.37561,5.78,1
1063.38562,5.78,1
1068.39563,5.78,1
1073.40564,5.78,1
1078.40564,5.78,1
1083.415649,5.78,1
1088.425659,5.78,1
1093.435669,5.78,1
1098.445679,5.78,1
1103.455688,5.78,1
1108.465698,5.78,1
1113.465698,5.78,1
1118.475708,5.78,1
1123.485596,5.78,1
1128.495605,5.78,1
1133.505615,5.78,1
1138.515625,5.78,1
1143.525635,5.78,1
1148.535645,5.78,1
1153.535645,5.78,1
1158.545654,5.79,1
1163.555664,5.79,1
1168.565674,5.79,1
1173.575684,5.79,1
1178.585693,5.79,1
1183.595703,5.79,1
1188.595703,5.79,1
1193.605591,5.79,1
1198.615601,5.79,1
1203.62561,5.79,1
1208.63562,5.79,1
1213.64563,5.79,1
1218.65564,5.79,1
1223.665649,5.79,1
1228.665649,5.79,1
1233.675659,5.79,1
1238.685669,5.79,1
1243.695679,5.79,1
1248.705688,5.79,1
1253.715698,5.79,1
1258.725708,5.79,1
1263.725708,5.79,1
1268.735596,5.79,1
1273.745605,5.79,1
1278.755615,5.79,1
1283.765625,5.79,1
1288.775635,5.79,1
1293.785645,5.79,1
1298.795654,5.79,1
1303.795654,5.79,1
1308.805664,5.79,1
1313.815674,5.79,1
1318.825684,5.79,1
1323.835693,5.79,1
1328.845703,5.79,1
1333.855591,5.79,1
1338.855591,5.79,1
1343.865601,5.79,1
1348.87561,5.79,1
1353.88562,5.79,0
1358.89563,5.79,0
1363.90564,5.79,0
1368.915649,5.79,0
1373.925659,5.79,0
1378.925659,5.79,0
1383.935669,5.79,0
1388.945679,5.79,0
1393.955688,5.79,0
1398.965698,5.79,0
1403.975708,5.79,0
1408.985596,5.79,0
1413.985596,5.79,0
1418.995605,5.79,0
1424.005615,5.79,1
1429.015625,5.79,1
1434.025635,5.79,1
1439.035645,5.79,1
1444.045654,5.79,1
1449.055664,5.79,1
1454.055664,5.8,1
1459.065674,5.8,1
1464.075684,5.8,1
1469.085693,5.8,1
1474.095703,5.8,1
1479.105591,5.8,1
1484.115601,5.8,1
1489.115601,5.8,1
1494.12561,5.8,1
1499.13562,5.8,1
1504.14563,5.8,1
1509.15564,5.8,1
1514.165649,5.8,1
1519.175659,5.8,1
1524.185669,5.8,1
1529.185669,5.8,1
1534.195679,5.8,1
1539.205688,5.8,1
1544.215698,5.8,1
1549.225708,5.8,1
1554.235596,5.8,1
1559.245605,5.8,1
1564.245605,5.8,1
1569.255615,5.8,1
1574.265625,5.8,1
1579.275635,5.8,1
1584.285645,5.8,1
1589.295654,5.8,1
1594.305664,5.8,1
1599.315674,5.8,1
1604.315674,5.8,1
1609.325684,5.8,1
1614.335693,5.8,1
1619.345703,5.8,1
1624.355591,5.8,1
1629.365601,5.8,1
1634.37561,5.8,1
1639.37561,5.81,1
1644.38562,5.81,1
1649.39563,5.81,1
1654.40564,5.81,1
1659.415649,5.81,1
1664.425659,5.81,1
1669.435669,5.81,1
1674.445679,5.81,1
1679.445679,5.81,1
1684.455688,5.81,1
1689.465698,5.81,1
1694.475708,5.81,1
1699.485596,5.81,1
1704.495605,5.81,1
1709.505615,5.81,1
1714.505615,5.81,1
1719.515625,5.81,1
1724.525635,5.81,1
1729.535645,5.81,1
1734.545654,5.81,1
1739.555664,5.81,1
1744.565674,5.82,1
1749.575684,5.82,1
1754.575684,5.82,1
1759.585693,5.82,1
1764.595703,5.82,1
1769.605591,5.82,1
1774.615601,5.82,1
1779.62561,5.82,1
1784.63562,5.82,1
1789.63562,5.82,1
1794.64563,5.82,1
1799.65564,5.82,1
1804.665649,5.82,0
1809.675659,5.82,0
1814.685669,5.82,0
1819.695679,5.82,0
1824.705688,5.83,0
1829.705688,5.83,0
1834.715698,5.83,0
1839.725708,5.83,0
1844.735596,5.83,0
1849.745605,5.83,0
1854.755615,5.83,0
1859.765625,5.83,0
1864.775635,5.83,0
1869.775635,5.83,0
1874.785645,5.83,0
1879.795654,5.83,0
1884.805664,5.83,0
1889.815674,5.84,0
1894.825684,5.84,0
1899.835693,5.84,0
1904.835693,5.84,0
1909.845703,5.84,0
1914.855591,5.84,0
1919.865601,5.84,0
1924.87561,5.84,0
1929.88562,5.84,0
1934.89563,5.84,0
1939.90564,5.84,1
1944.90564,5.84,1
1949.915649,5.85,1
1954.925659,5.85,1
1959.935669,5.85,1
1964.945679,5.85,1
1969.955688,5.85,1
1974.965698,5.85,1
1979.965698,5.85,1
1984.975708,5.85,1
1989.985596,5.85,1
1994.995605,5.86,1
2000.005615,5.86,1
2005.015625,5.86,0
2010.025635,5.86,1
2015.035645,5.86,1
2020.035645,5.86,1
2025.045654,5.86,1
2030.055664,5.86,1
2035.065674,5.86,1
2040.075684,5.87,1
2045.085693,5.87,1
2050.095703,5.87,1
2055.095703,5.87,1
2060.105713,5.87,1
2065.115723,5.87,1
2070.125732,5.87,1
2075.135742,5.87,1
2080.145752,5.88,1
2085.155762,5.88,1
2090.165771,5.88,1
2095.165771,5.88,1
2100.175537,5.88,1
2105.185547,5.88,1
2110.195557,5.88,1
2115.205566,5.88,1
2120.215576,5.89,1
2125.225586,5.89,1
2130.225586,5.89,1
2135.235596,5.89,1
2140.245605,5.89,1
2145.255615,5.89,1
2150.265625,5.89,1
2155.275635,5.9,1
2160.285645,5.9,1
2165.295654,5.9,1
2170.295654,5.9,1
2175.305664,5.9,1
2180.315674,5.9,1
2185.325684,5.9,1
2190.335693,5.91,1
2195.345703,5.91,1
2200.355713,5.91,1
2205.355713,5.91,1
2210.365723,5.91,1
2215.375732,5.91,1
2220.385742,5.92,1
2225.395752,5.92,1
2230.405762,5.92,1
2235.415771,5.92,1
2240.425537,5.92,1
2245.425537,5.92,1
2250.435547,5.93,1
2255.445557,5.93,1
2260.455566,5.93,1
2265.465576,5.93,1
2270.475586,5.93,1
2275.485596,5.93,1
2280.485596,5.94,1
2285.495605,5.94,1
2290.505615,5.94,1
2295.515625,5.94,1
2300.525635,5.94,1
2305.535645,5.95,1
2310.545654,5.95,1
2315.555664,5.95,1
2320.555664,5.95,1
2325.565674,5.95,1
2330.575684,5.95,1
2335.585693,5.96,1
2340.595703,5.96,1
2345.605713,5.96,1
2350.615723,5.96,1
2355.615723,5.96,1
2360.625732,5.97,1
2365.635742,5.97,1
2370.645752,5.97,1
2375.655762,5.97,1
2380.665771,5.97,1
2385.675537,5.98,1
2390.685547,5.98,1
2395.685547,5.98,1
2400.695557,5.98,1
2405.705566,5.98,1
2410.715576,5.99,1
2415.725586,5.99,1
2420.735596,5.99,1
2425.745605,5.99,1
2430.745605,5.99,1
2435.755615,6,1
2440.765625,6,1
2445.775635,6,1
2450.785645,6,1
2455.795654,6.01,1
2460.805664,6.01,1
2465.815674,6.01,1
2470.815674,6.01,1
2475.825684,6.01,1
2480.835693,6.02,1
2485.845703,6.02,1
2490.855713,6.02,1
2495.865723,6.02,1
2500.875732,6.03,1
