Band,Wavelength,High,Mid 1,Mid 2,Low
314,1944.90564,0.183477,0.165521,0.222203,0.242877
315,1949.915649,0.184974,0.1864,0.225811,0.249844
316,1954.925659,0.182342,0.181107,0.231492,0.247527
317,1959.935669,0.179429,0.18328,0.228309,0.261087
318,1964.945679,0.182333,0.18176,0.228903,0.269593
319,1969.955688,0.187147,0.183838,0.238856,0.282678
320,1974.965698,0.172667,0.170811,0.218673,0.258176
321,1979.965698,0.179695,0.176799,0.226342,0.272861
322,1984.975708,0.166815,0.164508,0.21163,0.257061
323,1989.985596,0.169476,0.1663,0.213758,0.265123
324,1994.995605,0.177835,0.17364,0.222136,0.28531
325,2000.005615,0.18691,0.17676,0.232499,0.306157
326,2005.015625,0.195045,0.198752,0.239317,0.315883
327,2010.025635,0.197399,0.194148,0.247963,0.337951
328,2015.035645,0.195828,0.189381,0.247038,0.336787
329,2020.035645,0.183336,0.181488,0.231023,0.339394
330,2025.045654,0.184808,0.182965,0.236542,0.345927
331,2030.055664,0.185351,0.182679,0.238139,0.356056
332,2035.065674,0.189582,0.186611,0.240499,0.364747
333,2040.075684,0.188839,0.186255,0.242112,0.369573
334,2045.085693,0.188014,0.185261,0.24011,0.369847
335,2050.095703,0.187718,0.184657,0.242485,0.372354
336,2055.095703,0.186495,0.185141,0.240845,0.373375
337,2060.105713,0.184162,0.182549,0.237698,0.373392
338,2065.115723,0.186769,0.185563,0.239322,0.372906
339,2070.125732,0.183808,0.183369,0.233692,0.366377
340,2075.135742,0.180593,0.17931,0.233184,0.367829
341,2080.145752,0.181324,0.181175,0.235038,0.369761
342,2085.155762,0.181289,0.180811,0.236175,0.372099
343,2090.165771,0.180898,0.181217,0.234122,0.37109
344,2095.165771,0.182014,0.180282,0.234931,0.371686
345,2100.175537,0.18189,0.180638,0.235583,0.370669
346,2105.185547,0.181364,0.182183,0.235293,0.368056
347,2110.195557,0.181974,0.181412,0.23755,0.367303
348,2115.205566,0.183153,0.182599,0.235233,0.367325
349,2120.215576,0.184997,0.183204,0.235966,0.36313
350,2125.225586,0.18313,0.182003,0.234465,0.362274
351,2130.225586,0.18366,0.184578,0.234918,0.360576
352,2135.235596,0.185439,0.18402,0.234692,0.360324
353,2140.245605,0.185694,0.183684,0.236412,0.356288
354,2145.255615,0.185539,0.184321,0.237292,0.355933
355,2150.265625,0.187008,0.185392,0.236778,0.355325
356,2155.275635,0.186175,0.184701,0.236647,0.352077
357,2160.285645,0.188499,0.186762,0.236263,0.348456
358,2165.295654,0.189292,0.187565,0.237031,0.346891
359,2170.295654,0.188059,0.18672,0.236047,0.344387
360,2175.305664,0.188529,0.187153,0.236801,0.340895
361,2180.315674,0.188634,0.186073,0.236166,0.34003
362,2185.325684,0.190596,0.186092,0.234616,0.335674
363,2190.335693,0.18902,0.185768,0.237541,0.334608
364,2195.345703,0.1926,0.188637,0.235502,0.331524
365,2200.355713,0.192321,0.188681,0.236736,0.327769
366,2205.355713,0.192471,0.186436,0.234415,0.322619
367,2210.365723,0.191192,0.186589,0.234179,0.321616
368,2215.375732,0.193273,0.189028,0.234205,0.320344
369,2220.385742,0.190584,0.187579,0.237398,0.320217
370,2225.395752,0.189993,0.185368,0.234851,0.323879
371,2230.405762,0.1891,0.184931,0.233176,0.326941
372,2235.415771,0.18653,0.182503,0.229485,0.327853
373,2240.425537,0.183268,0.180391,0.227201,0.328293
374,2245.425537,0.17847,0.175894,0.224157,0.326756
375,2250.435547,0.176702,0.174015,0.221318,0.324731
376,2255.445557,0.173835,0.171891,0.218154,0.323348
377,2260.455566,0.169621,0.170242,0.213394,0.32175
378,2265.465576,0.165792,0.165771,0.210883,0.318291
379,2270.475586,0.163585,0.161654,0.207951,0.318378
380,2275.485596,0.162017,0.161144,0.207399,0.318172
381,2280.485596,0.160003,0.160689,0.2042,0.321054
382,2285.495605,0.160151,0.159581,0.202769,0.319261
383,2290.505615,0.156412,0.156252,0.201784,0.317905
384,2295.515625,0.156102,0.155477,0.199192,0.31788
385,2300.525635,0.153609,0.154207,0.198596,0.317308
386,2305.535645,0.152914,0.153596,0.195595,0.316468
387,2310.545654,0.150343,0.150711,0.193169,0.316119
