Band,Wavelength,High,Mid 1,Mid 2,Low
175,1248.705688,0.17817,0.182571,0.190574,0.173509
176,1253.715698,0.179162,0.18415,0.192162,0.174146
177,1258.725708,0.180295,0.184576,0.192692,0.175499
178,1263.725708,0.180033,0.185088,0.193061,0.175299
179,1268.735596,0.183289,0.187598,0.195758,0.179568
180,1273.745605,0.183703,0.188285,0.19603,0.178767
181,1278.755615,0.1826,0.187448,0.19515,0.177619
182,1283.765625,0.18153,0.186858,0.194373,0.177197
183,1288.775635,0.182798,0.187513,0.195342,0.178621
184,1293.785645,0.182689,0.186703,0.194626,0.176571
185,1298.795654,0.181024,0.184818,0.193824,0.175696
186,1303.795654,0.177993,0.183014,0.190456,0.172668
187,1308.805664,0.172823,0.176999,0.186499,0.168236
188,1313.815674,0.170405,0.174891,0.183662,0.16572
189,1318.825684,0.165616,0.170596,0.177859,0.160823
190,1323.835693,0.163349,0.168098,0.176525,0.157665
191,1328.845703,0.159483,0.164938,0.172156,0.152758
192,1333.855591,0.154284,0.158003,0.167179,0.14904
193,1338.855591,0.156728,0.161505,0.170417,0.151849
194,1343.865601,0.153389,0.158645,0.163777,0.145664
195,1348.87561,0.166759,0.173833,0.174646,0.155165
196,1353.88562,0.235352,0.234347,0.231933,0.23133
197,1358.89563,0.552294,0.527249,0.461697,0.509109
198,1363.90564,0.022957,0.145846,0.149904,0.160749
199,1368.915649,0.791653,0.665412,0.703835,0.709775
200,1373.925659,0.732887,0.664485,0.757311,0.667996
201,1378.925659,0.670688,0.649032,0.673208,0.672378
202,1383.935669,0.673938,0.659769,0.68259,0.677174
203,1388.945679,0.707797,0.691978,0.708044,0.69235
204,1393.955688,0.710746,0.717345,0.70921,0.695861
205,1398.965698,0.709671,0.689052,0.720839,0.630231
206,1403.975708,0.669749,0.713649,0.728654,0.673656
207,1408.985596,0.55805,0.502648,0.42653,0.465675
208,1413.985596,0.196409,0.19854,0.20655,0.176162
209,1418.995605,0.186952,0.172954,0.178456,0.151712
210,1424.005615,0.127774,0.126833,0.130215,0.121764
211,1429.015625,0.122014,0.119622,0.125359,0.109562
212,1434.025635,0.123175,0.121026,0.125785,0.11122
213,1439.035645,0.125085,0.126734,0.127552,0.11279
214,1444.045654,0.121897,0.119202,0.124729,0.107836
215,1449.055664,0.110764,0.111854,0.11557,0.102559
216,1454.055664,0.099843,0.10261,0.108508,0.092481
217,1459.065674,0.098646,0.099135,0.104804,0.091084
218,1464.075684,0.096439,0.099285,0.104052,0.088593
219,1469.085693,0.098088,0.10184,0.102343,0.089998
220,1474.095703,0.095428,0.096404,0.103827,0.087869
221,1479.105591,0.096907,0.099684,0.103858,0.089166
222,1484.115601,0.097526,0.099755,0.104762,0.090348
223,1489.115601,0.101332,0.103503,0.110228,0.095802
224,1494.12561,0.1012,0.10249,0.108897,0.094923
225,1499.13562,0.103009,0.105381,0.112281,0.097571
226,1504.14563,0.102232,0.104769,0.110434,0.095873
227,1509.15564,0.105824,0.107979,0.11481,0.100054
228,1514.165649,0.109213,0.111167,0.117607,0.102036
229,1519.175659,0.110154,0.11219,0.119611,0.103737
230,1524.185669,0.109616,0.111697,0.118654,0.103237
231,1529.185669,0.11177,0.113792,0.120835,0.105038
232,1534.195679,0.114055,0.11589,0.123277,0.107151
233,1539.205688,0.114937,0.116876,0.123977,0.108039
234,1544.215698,0.11665,0.118617,0.1263,0.10984
235,1549.225708,0.116345,0.119151,0.12613,0.109508
236,1554.235596,0.118548,0.120862,0.12776,0.111424
237,1559.245605,0.117889,0.120514,0.1276,0.111072
238,1564.245605,0.117239,0.118855,0.126209,0.110002
239,1569.255615,0.121287,0.122942,0.130432,0.113979
240,1574.265625,0.117659,0.11964,0.126065,0.110819
241,1579.275635,0.118964,0.121082,0.127636,0.112072
242,1584.285645,0.120172,0.121947,0.129521,0.113182
243,1589.295654,0.12314,0.125362,0.132695,0.115921
244,1594.305664,0.12261,0.12459,0.131642,0.115921
245,1599.315674,0.124607,0.12584,0.132974,0.116349
246,1604.315674,0.127459,0.129106,0.136133,0.11954
247,1609.325684,0.130395,0.13165,0.13914,0.121879
248,1614.335693,0.130077,0.131487,0.139487,0.121918
249,1619.345703,0.128418,0.129788,0.13677,0.120275
250,1624.355591,0.132404,0.133517,0.141371,0.124202
