Band,Wavelength,High,Mid 1,Mid 2,Low
109,918.13562,0.154558,0.171945,0.149869,0.157943
110,923.14563,0.154458,0.17377,0.150119,0.156541
111,928.14563,0.157702,0.175085,0.15178,0.157766
112,933.15564,0.156572,0.177263,0.152379,0.151069
113,938.165649,0.156327,0.17421,0.149369,0.150372
114,943.175659,0.157391,0.1775,0.152574,0.149754
115,948.185669,0.157168,0.176182,0.15218,0.149554
116,953.195679,0.157609,0.175366,0.15401,0.149623
117,958.205627,0.157728,0.174199,0.154593,0.14845
118,963.205627,0.160937,0.179507,0.156661,0.148595
119,968.215637,0.162231,0.180069,0.156427,0.149245
120,973.225647,0.162782,0.179815,0.156443,0.14989
121,978.235657,0.161636,0.17974,0.157874,0.149433
122,983.245667,0.162254,0.180295,0.157597,0.152542
123,988.255676,0.162107,0.181729,0.158736,0.152987
124,993.265625,0.162308,0.181775,0.159757,0.152671
125,998.275635,0.163371,0.182984,0.160806,0.157796
126,1003.275635,0.164029,0.184105,0.160407,0.156325
127,1008.285645,0.165303,0.184406,0.161547,0.155699
128,1013.295654,0.166007,0.186424,0.161534,0.159003
129,1018.305664,0.167759,0.188294,0.162974,0.161674
130,1023.315674,0.168322,0.188971,0.161881,0.16143
131,1028.325684,0.168818,0.188794,0.16318,0.160645
132,1033.335693,0.169595,0.189674,0.16505,0.162635
133,1038.335693,0.171091,0.190499,0.164088,0.163019
134,1043.345703,0.169244,0.190894,0.165757,0.167044
135,1048.355591,0.170632,0.191662,0.166366,0.169179
136,1053.365601,0.171646,0.192663,0.167824,0.168452
137,1058.37561,0.173883,0.193932,0.167561,0.172711
138,1063.38562,0.174219,0.194343,0.168638,0.170808
139,1068.39563,0.173612,0.194525,0.168667,0.172256
140,1073.40564,0.173347,0.194824,0.169776,0.175586
141,1078.40564,0.173943,0.194702,0.169115,0.173653
142,1083.415649,0.175413,0.195859,0.169519,0.173451
143,1088.425659,0.176158,0.197049,0.171808,0.17378
144,1093.435669,0.176709,0.197374,0.171741,0.176513
145,1098.445679,0.178313,0.198874,0.172356,0.174148
146,1103.455688,0.178415,0.199617,0.173641,0.175083
147,1108.465698,0.178816,0.201031,0.174496,0.177527
148,1113.465698,0.18069,0.20243,0.171653,0.173748
149,1118.475708,0.176589,0.195598,0.173877,0.168521
150,1123.485596,0.17289,0.195063,0.169312,0.164595
151,1128.495605,0.174644,0.194564,0.166142,0.164633
152,1133.505615,0.17698,0.194109,0.171201,0.165659
153,1138.515625,0.175191,0.195814,0.169417,0.167022
154,1143.525635,0.174256,0.19215,0.169665,0.160857
155,1148.535645,0.172485,0.194117,0.167268,0.159932
156,1153.535645,0.17229,0.191742,0.167583,0.163526
157,1158.545654,0.172585,0.192418,0.169376,0.166084
158,1163.555664,0.17163,0.192971,0.169279,0.163806
159,1168.565674,0.174149,0.193875,0.169587,0.163518
160,1173.575684,0.174998,0.194814,0.169733,0.163544
161,1178.585693,0.174644,0.195314,0.170921,0.163557
162,1183.595703,0.172496,0.193962,0.168269,0.161049
163,1188.595703,0.17508,0.193452,0.168687,0.162849
164,1193.605591,0.172659,0.194252,0.168775,0.163793
165,1198.615601,0.172645,0.194297,0.169656,0.165923
166,1203.62561,0.175357,0.195386,0.17125,0.163844
167,1208.63562,0.175648,0.196644,0.17156,0.167367
168,1213.64563,0.176969,0.197105,0.171398,0.165845
169,1218.65564,0.177701,0.198433,0.173603,0.16995
170,1223.665649,0.178173,0.199848,0.173336,0.170214
171,1228.665649,0.180654,0.20113,0.174571,0.171763
172,1233.675659,0.18253,0.203424,0.176665,0.17129
173,1238.685669,0.182894,0.204157,0.17758,0.177103
174,1243.695679,0.183491,0.204926,0.179101,0.17435
175,1248.705688,0.185385,0.206487,0.180134,0.175437
176,1253.715698,0.18621,0.207126,0.181017,0.174071
177,1258.725708,0.185937,0.206016,0.180804,0.176171
178,1263.725708,0.184331,0.20379,0.179956,0.172089
179,1268.735596,0.187365,0.209567,0.181541,0.176599
180,1273.745605,0.189086,0.209511,0.182766,0.180408
181,1278.755615,0.190656,0.212298,0.184696,0.179685
182,1283.765625,0.192218,0.213038,0.184798,0.181712
183,1288.775635,0.192963,0.21418,0.187209,0.181364
184,1293.785645,0.195028,0.216073,0.187663,0.181876
185,1298.795654,0.195338,0.215691,0.188679,0.184457
186,1303.795654,0.197635,0.218779,0.189798,0.187509
187,1308.805664,0.193539,0.213526,0.188181,0.17855
188,1313.815674,0.192501,0.214057,0.188117,0.184465
189,1318.825684,0.191844,0.212274,0.18632,0.178024
190,1323.835693,0.191278,0.211662,0.18576,0.178014
191,1328.845703,0.18796,0.207131,0.181708,0.175829
192,1333.855591,0.187728,0.208205,0.182105,0.173445
193,1338.855591,0.190669,0.210959,0.185914,0.181506
194,1343.865601,0.188055,0.206599,0.186954,0.178046
195,1348.87561,0.19248,0.211534,0.182559,0.168343
196,1353.88562,0.160376,0.181176,0.15595,0.133342
197,1358.89563,0.149926,0.143572,0.177087,0.110074
198,1363.90564,0.176729,0.230844,0.17155,0.196141
199,1368.915649,0.295934,0.146261,0.223079,0.190955
200,1373.925659,0.254574,0.185626,0.186861,0.200862
201,1378.925659,0.154428,0.159917,0.157624,0.134749
202,1383.935669,0.252945,0.333382,0.248739,0.370552
203,1388.945679,0.159563,0.180839,0.162088,0.151807
204,1393.955688,0.193104,0.192757,0.205026,0.183006
205,1398.965698,0.171224,0.196582,0.190001,0.184586
206,1403.975708,0.166027,0.172049,0.163861,0.153784
207,1408.985596,0.151076,0.166425,0.152626,0.138532
208,1413.985596,0.145837,0.163927,0.158206,0.132717
209,1418.995605,0.136973,0.156693,0.151237,0.134222
210,1424.005615,0.138038,0.151782,0.147598,0.12516
211,1429.015625,0.140453,0.155208,0.146384,0.122984
212,1434.025635,0.132915,0.148327,0.142753,0.114101
213,1439.035645,0.135877,0.152475,0.146637,0.117861
214,1444.045654,0.136481,0.151415,0.146699,0.117052
215,1449.055664,0.136151,0.154219,0.144801,0.114979
216,1454.055664,0.141815,0.159539,0.148949,0.121055
217,1459.065674,0.138202,0.155852,0.150164,0.118956
218,1464.075684,0.135624,0.153707,0.144925,0.116807
219,1469.085693,0.132625,0.1465,0.143177,0.112484
220,1474.095703,0.135285,0.15264,0.145408,0.123292
221,1479.105591,0.13774,0.15363,0.146692,0.122788
222,1484.115601,0.142465,0.160402,0.150966,0.123619
223,1489.115601,0.144885,0.163359,0.152586,0.126866
224,1494.12561,0.149624,0.167487,0.157864,0.131277
225,1499.13562,0.151076,0.168961,0.156933,0.13027
226,1504.14563,0.148784,0.165903,0.155652,0.131324
227,1509.15564,0.154076,0.171825,0.16037,0.137685
228,1514.165649,0.15699,0.174415,0.162584,0.138695
229,1519.175659,0.158307,0.175552,0.16432,0.138287
230,1524.185669,0.158041,0.176516,0.164748,0.146955
231,1529.185669,0.160602,0.177374,0.166241,0.148391
232,1534.195679,0.163929,0.181517,0.16781,0.149502
233,1539.205688,0.165509,0.182738,0.168126,0.148853
234,1544.215698,0.169842,0.187378,0.171104,0.151682
235,1549.225708,0.167264,0.184611,0.168563,0.150375
236,1554.235596,0.1708,0.188312,0.170803,0.152862
237,1559.245605,0.170452,0.188133,0.17326,0.153627
238,1564.245605,0.168652,0.185819,0.170167,0.155647
239,1569.255615,0.172592,0.189928,0.172593,0.158377
240,1574.265625,0.166809,0.181957,0.166579,0.15448
241,1579.275635,0.169517,0.186446,0.170589,0.152771
242,1584.285645,0.173751,0.190731,0.173142,0.157625
243,1589.295654,0.17536,0.192098,0.174732,0.158794
244,1594.305664,0.177128,0.193881,0.17513,0.157678
245,1599.315674,0.177058,0.193658,0.177634,0.158276
246,1604.315674,0.180616,0.19698,0.177792,0.161298
247,1609.325684,0.18662,0.203372,0.18364,0.165408
248,1614.335693,0.18606,0.202199,0.182857,0.169918
249,1619.345703,0.183062,0.199918,0.178014,0.16669
250,1624.355591,0.189168,0.20427,0.18309,0.165026
251,1629.365601,0.188784,0.205035,0.186291,0.167056
252,1634.37561,0.189328,0.205119,0.185161,0.167439
253,1639.37561,0.190756,0.206607,0.186118,0.165808
254,1644.38562,0.192398,0.207926,0.188077,0.174381
255,1649.39563,0.191374,0.206778,0.187048,0.167057
256,1654.40564,0.193515,0.209405,0.188432,0.168023
257,1659.415649,0.19635,0.212753,0.191312,0.175256
258,1664.425659,0.194087,0.21004,0.189684,0.171996
259,1669.435669,0.196635,0.212225,0.190051,0.168722
260,1674.445679,0.197539,0.214467,0.19142,0.175816
261,1679.445679,0.19977,0.216011,0.193717,0.178324
262,1684.455688,0.197594,0.213655,0.193414,0.172523
263,1689.465698,0.198016,0.213194,0.192255,0.176233
264,1694.475708,0.196407,0.212444,0.191533,0.17099
265,1699.485596,0.194584,0.210731,0.189698,0.170696
266,1704.495605,0.193858,0.210583,0.189327,0.169727
267,1709.505615,0.19323,0.208667,0.18752,0.167957
268,1714.505615,0.193464,0.209782,0.187956,0.168079
269,1719.515625,0.192848,0.207939,0.186431,0.1695
270,1724.525635,0.191818,0.207363,0.186188,0.166587
271,1729.535645,0.188635,0.205363,0.183384,0.162122
272,1734.545654,0.19414,0.210981,0.188544,0.164023
273,1739.555664,0.195309,0.210591,0.189463,0.161897
274,1744.565674,0.191255,0.206741,0.186107,0.159941
275,1749.575684,0.193294,0.210038,0.187779,0.157818
276,1754.575684,0.192532,0.207082,0.187722,0.156789
277,1759.585693,0.19194,0.207492,0.186876,0.160919
278,1764.595703,0.192123,0.206492,0.187616,0.157216
279,1769.605591,0.193891,0.208606,0.189254,0.159867
280,1774.615601,0.191667,0.205931,0.188392,0.160784
281,1779.62561,0.193728,0.207911,0.191123,0.1634
282,1784.63562,0.198374,0.214754,0.194567,0.161603
283,1789.63562,0.203589,0.218848,0.196797,0.162622
284,1794.64563,0.203356,0.21935,0.198368,0.166113
285,1799.65564,0.195408,0.209515,0.187965,0.153237
286,1804.665649,0.189512,0.201748,0.18428,0.159399
287,1809.675659,0.181775,0.196793,0.183092,0.156049
288,1814.685669,0.175012,0.187841,0.17117,0.152542
289,1819.695679,0.169229,0.183595,0.175599,0.144644
290,1824.705688,0.162435,0.17753,0.16786,0.138227
291,1829.705688,0.155209,0.161141,0.131906,0.164853
292,1834.715698,0.393223,0.261102,0.203174,0.204351
293,1839.725708,0.921756,0.864393,0.916155,0.809051
294,1844.735596,0.342323,0.384326,0.433449,0.261202
295,1849.745605,0.650125,0.544885,0.467294,0.665293
296,1854.755615,0.854456,0.85999,0.864972,0.862271
297,1859.765625,0.63728,0.604547,0.569768,0.681199
298,1864.775635,0.358398,0.336725,0.384692,0.34174
299,1869.775635,0.790592,0.790356,0.808163,0.805707
300,1874.785645,0.812393,0.811062,0.853121,0.819765
301,1879.795654,0.255893,0.302374,0.267961,0.208922
302,1884.805664,0.258771,0.279095,0.262054,0.228875
303,1889.815674,0.228176,0.252135,0.21529,0.22033
304,1894.825684,0.257439,0.234829,0.218879,0.168698
305,1899.835693,0.343229,0.321588,0.429006,0.366637
306,1904.835693,0.528396,0.61695,0.764571,0.660964
307,1909.845703,0.280603,0.32484,0.370806,0.279175
308,1914.855591,0.19835,0.164431,0.184648,0.162995
309,1919.865601,0.134917,0.15382,0.133049,0.088873
310,1924.87561,0.141831,0.145728,0.137962,0.101037
311,1929.88562,0.120826,0.130233,0.122385,0.080218
312,1934.89563,0.118796,0.133238,0.127005,0.082958
313,1939.90564,0.132719,0.137105,0.114048,0.076592
314,1944.90564,0.130796,0.140196,0.122383,0.073375
315,1949.915649,0.125852,0.140945,0.125579,0.069297
316,1954.925659,0.122631,0.134092,0.124548,0.06709
317,1959.935669,0.131948,0.144142,0.131653,0.078271
318,1964.945679,0.132509,0.146235,0.131557,0.078332
319,1969.955688,0.139659,0.151841,0.137892,0.078394
320,1974.965698,0.136089,0.148826,0.133939,0.080502
321,1979.965698,0.139668,0.152417,0.138713,0.084192
322,1984.975708,0.141147,0.153668,0.141073,0.081402
323,1989.985596,0.142955,0.155598,0.142538,0.082703
324,1994.995605,0.13937,0.151232,0.140697,0.082917
325,2000.005615,0.131097,0.140352,0.131682,0.076344
326,2005.015625,0.117505,0.127899,0.12503,0.08556
327,2010.025635,0.120068,0.130719,0.125369,0.084851
328,2015.035645,0.127458,0.133353,0.127034,0.090512
329,2020.035645,0.143729,0.157042,0.150417,0.105412
330,2025.045654,0.155513,0.169187,0.160208,0.106631
331,2030.055664,0.153061,0.167497,0.16171,0.107141
332,2035.065674,0.15157,0.165993,0.159156,0.110156
333,2040.075684,0.151766,0.16546,0.159491,0.108534
334,2045.085693,0.149253,0.162439,0.157736,0.111894
335,2050.095703,0.145873,0.157545,0.153989,0.106021
336,2055.095703,0.14217,0.154737,0.152816,0.109669
337,2060.105713,0.141048,0.154364,0.150942,0.108143
338,2065.115723,0.140942,0.154446,0.147721,0.104925
339,2070.125732,0.144006,0.158065,0.152262,0.113133
340,2075.135742,0.147657,0.162919,0.157621,0.119858
341,2080.145752,0.148047,0.16278,0.157664,0.118339
342,2085.155762,0.147897,0.163013,0.157448,0.116512
343,2090.165771,0.147397,0.162192,0.157009,0.118815
344,2095.165771,0.148077,0.163654,0.157371,0.115247
345,2100.175537,0.148397,0.163009,0.157152,0.115861
346,2105.185547,0.14674,0.161342,0.153992,0.115742
347,2110.195557,0.14741,0.161066,0.154462,0.115811
348,2115.205566,0.147472,0.160342,0.155626,0.11807
349,2120.215576,0.156922,0.167914,0.155193,0.120199
350,2125.225586,0.150381,0.164307,0.156773,0.120068
351,2130.225586,0.151149,0.166028,0.157747,0.119937
352,2135.235596,0.151901,0.166823,0.158037,0.119739
353,2140.245605,0.152665,0.165265,0.15669,0.116489
354,2145.255615,0.153368,0.165818,0.156751,0.119888
355,2150.265625,0.152619,0.166433,0.157845,0.117636
356,2155.275635,0.156925,0.1701,0.158961,0.120151
357,2160.285645,0.15471,0.165865,0.154976,0.118762
358,2165.295654,0.156688,0.167191,0.156684,0.117624
359,2170.295654,0.157302,0.168373,0.156893,0.116956
360,2175.305664,0.155667,0.168664,0.157203,0.119385
361,2180.315674,0.156382,0.168392,0.158873,0.117592
362,2185.325684,0.15842,0.168025,0.15799,0.113956
363,2190.335693,0.159896,0.171884,0.157821,0.113245
364,2195.345703,0.158681,0.168913,0.160441,0.115812
365,2200.355713,0.158826,0.168488,0.156305,0.116905
366,2205.355713,0.159145,0.169165,0.155993,0.113427
367,2210.365723,0.162648,0.170948,0.157361,0.114411
368,2215.375732,0.162685,0.171916,0.159572,0.115097
369,2220.385742,0.163216,0.173012,0.157747,0.113049
370,2225.395752,0.158461,0.168824,0.158109,0.115274
371,2230.405762,0.160051,0.170689,0.159794,0.117832
372,2235.415771,0.158376,0.167931,0.156954,0.113476
373,2240.425537,0.154002,0.16578,0.154766,0.114897
374,2245.425537,0.149498,0.160846,0.149609,0.112664
375,2250.435547,0.148241,0.159631,0.147421,0.109957
376,2255.445557,0.144825,0.155743,0.146632,0.110373
377,2260.455566,0.140738,0.150843,0.141659,0.108607
378,2265.465576,0.137308,0.148737,0.14104,0.110487
379,2270.475586,0.137926,0.150593,0.140877,0.10706
380,2275.485596,0.135442,0.147572,0.139457,0.109425
381,2280.485596,0.1312,0.14327,0.136784,0.106301
382,2285.495605,0.131197,0.143061,0.136145,0.109709
383,2290.505615,0.132908,0.144367,0.138512,0.105473
384,2295.515625,0.127792,0.139719,0.133327,0.103916
385,2300.525635,0.125134,0.13798,0.130749,0.10333
386,2305.535645,0.124115,0.135809,0.129856,0.105899
387,2310.545654,0.12372,0.136776,0.131186,0.105643
388,2315.555664,0.121516,0.131919,0.126658,0.098054
389,2320.555664,0.125025,0.136801,0.129883,0.10229
390,2325.565674,0.127037,0.139216,0.133178,0.10295
391,2330.575684,0.124679,0.135813,0.130745,0.100223
392,2335.585693,0.121656,0.13307,0.129891,0.097934
393,2340.595703,0.123622,0.133099,0.128117,0.097237
394,2345.605713,0.119193,0.130432,0.124998,0.094509
395,2350.615723,0.118272,0.129772,0.124169,0.096674
396,2355.615723,0.119477,0.132242,0.126794,0.097188
397,2360.625732,0.121967,0.132923,0.127296,0.094808
398,2365.635742,0.120685,0.131735,0.126601,0.088547
399,2370.645752,0.122315,0.132512,0.12705,0.093424
400,2375.655762,0.123272,0.133611,0.126652,0.091711
401,2380.665771,0.119731,0.129723,0.124944,0.086339
402,2385.675537,0.117227,0.127472,0.122147,0.083951
403,2390.685547,0.11919,0.131496,0.123006,0.0861
404,2395.685547,0.11649,0.127185,0.121507,0.084111
405,2400.695557,0.118132,0.130955,0.124771,0.082785
406,2405.705566,0.11969,0.129662,0.123175,0.080485
407,2410.715576,0.115979,0.126176,0.114732,0.073129
408,2415.725586,0.113272,0.123062,0.115977,0.07487
409,2420.735596,0.112133,0.123318,0.115486,0.075151
410,2425.745605,0.108878,0.12038,0.11314,0.074647
411,2430.745605,0.111035,0.117948,0.112273,0.071975
412,2435.755615,0.110105,0.120148,0.111554,0.073039
413,2440.765625,0.104038,0.113022,0.10788,0.06881
414,2445.775635,0.102412,0.114506,0.104351,0.068502
415,2450.785645,0.106161,0.111222,0.105089,0.070826
416,2455.795654,0.102992,0.112678,0.106058,0.06884
417,2460.805664,0.099463,0.107974,0.103369,0.065851
418,2465.815674,0.097918,0.105959,0.103137,0.066448
419,2470.815674,0.100545,0.10731,0.101791,0.065834
420,2475.825684,0.0975,0.105334,0.097222,0.060881
421,2480.835693,0.090637,0.100548,0.098502,0.057787
422,2485.845703,0.086827,0.096604,0.086701,0.061762
423,2490.855713,0.091403,0.101645,0.092621,0.070594
424,2495.865723,0.112191,0.120417,0.103955,0.089451
425,2500.875732,0.089436,0.100247,0.095021,0.057427
