Band,Wavelength,High,Mid 1,Mid 2,Low
185,1298.795654,0.18779,0.172175,0.176832,0.160573
186,1303.795654,0.18639,0.172391,0.174015,0.16031
187,1308.805664,0.183184,0.167656,0.172562,0.156345
188,1313.815674,0.181929,0.166979,0.170409,0.153853
189,1318.825684,0.177232,0.165432,0.166014,0.15128
190,1323.835693,0.17623,0.164957,0.165821,0.151027
191,1328.845703,0.169533,0.160306,0.157569,0.145162
192,1333.855591,0.169095,0.160765,0.157271,0.145042
193,1338.855591,0.168719,0.160933,0.156939,0.144857
194,1343.865601,0.165416,0.160352,0.155113,0.145503
195,1348.87561,0.166203,0.160713,0.15244,0.142923
196,1353.88562,0.159652,0.18539,0.144743,0.159346
197,1358.89563,0.289025,0.246967,0.253945,0.231486
198,1363.90564,0.349515,0.423051,0.472947,0.391447
199,1368.915649,0.492707,0.649023,0.422006,0.470253
200,1373.925659,0.273329,0.282726,0.281187,0.26649
201,1378.925659,0.254745,0.222325,0.255912,0.159099
202,1383.935669,0.518687,0.486662,0.403857,0.433033
203,1388.945679,0.188608,0.202198,0.162238,0.175836
204,1393.955688,0.202029,0.249153,0.200121,0.182275
205,1398.965698,0.194379,0.182245,0.181242,0.167162
206,1403.975708,0.154584,0.163954,0.145326,0.149113
207,1408.985596,0.150708,0.168421,0.140243,0.11979
208,1413.985596,0.126994,0.134598,0.124024,0.117127
209,1418.995605,0.122212,0.131244,0.11318,0.106412
210,1424.005615,0.116041,0.122383,0.109131,0.097525
211,1429.015625,0.114143,0.117154,0.103278,0.097728
212,1434.025635,0.109498,0.11698,0.100796,0.095081
213,1439.035645,0.113447,0.117454,0.104686,0.100286
214,1444.045654,0.110635,0.117386,0.104652,0.097975
215,1449.055664,0.110755,0.11563,0.102426,0.095943
216,1454.055664,0.111944,0.117167,0.103357,0.095808
217,1459.065674,0.10899,0.113681,0.099259,0.094275
218,1464.075684,0.106505,0.112527,0.098375,0.093323
219,1469.085693,0.104036,0.110428,0.095783,0.090176
220,1474.095703,0.106802,0.113948,0.099956,0.094169
221,1479.105591,0.109543,0.117461,0.101092,0.096196
222,1484.115601,0.112731,0.118894,0.102999,0.098383
223,1489.115601,0.115037,0.121752,0.10695,0.099817
224,1494.12561,0.116859,0.122715,0.107516,0.10205
225,1499.13562,0.117265,0.122663,0.106769,0.1017
226,1504.14563,0.115423,0.121559,0.107097,0.099827
227,1509.15564,0.119923,0.12512,0.109154,0.102638
228,1514.165649,0.12093,0.128233,0.1109,0.106305
229,1519.175659,0.12332,0.129348,0.113397,0.106354
230,1524.185669,0.122695,0.129733,0.112906,0.107011
231,1529.185669,0.12507,0.131014,0.114822,0.107897
232,1534.195679,0.127781,0.133516,0.1171,0.110328
233,1539.205688,0.127691,0.131857,0.116341,0.108896
234,1544.215698,0.130497,0.136278,0.120206,0.112587
235,1549.225708,0.129194,0.135975,0.117953,0.112114
236,1554.235596,0.130948,0.13789,0.120091,0.113755
237,1559.245605,0.131358,0.138021,0.119991,0.113736
238,1564.245605,0.130635,0.136468,0.120465,0.113279
239,1569.255615,0.133888,0.138781,0.122391,0.114478
240,1574.265625,0.129708,0.135381,0.118665,0.111963
241,1579.275635,0.131358,0.137131,0.120251,0.113601
242,1584.285645,0.134497,0.140834,0.123157,0.116667
243,1589.295654,0.134737,0.140798,0.122928,0.116406
244,1594.305664,0.135556,0.141349,0.12347,0.117853
245,1599.315674,0.137386,0.14373,0.125911,0.119243
246,1604.315674,0.141568,0.146722,0.128591,0.121448
247,1609.325684,0.144395,0.151324,0.131827,0.125045
248,1614.335693,0.147099,0.150654,0.133608,0.124713
249,1619.345703,0.144564,0.150463,0.131768,0.124096
250,1624.355591,0.147538,0.151668,0.133941,0.125209
251,1629.365601,0.148552,0.154296,0.135694,0.127372
252,1634.37561,0.149504,0.15432,0.135622,0.127679
253,1639.37561,0.149313,0.155696,0.13621,0.128687
254,1644.38562,0.151384,0.156477,0.136948,0.129503
255,1649.39563,0.150867,0.156631,0.136428,0.129308
256,1654.40564,0.151359,0.157828,0.13787,0.131074
257,1659.415649,0.153349,0.158504,0.139511,0.131633
