Band,Wavelength,High,Mid 1,Mid 2,Low
412,2435.755615,0.1696,0.072712,0.102782,0.136671
413,2440.765625,0.164125,0.067232,0.096077,0.128101
414,2445.775635,0.166577,0.069263,0.099892,0.120764
415,2450.785645,0.172743,0.072337,0.103074,0.13571
416,2455.795654,0.174764,0.072275,0.103834,0.140997
417,2460.805664,0.165533,0.067462,0.095244,0.129855
418,2465.815674,0.165924,0.064269,0.09598,0.133264
419,2470.815674,0.170874,0.071007,0.097018,0.128452
420,2475.825684,0.164926,0.068762,0.100967,0.136595
421,2480.835693,0.17038,0.079457,0.10207,0.124379
422,2485.845703,0.204211,0.116494,0.157644,0.168409
423,2490.855713,0.278631,0.275377,0.165042,0.189016
424,2495.865723,0.28907,0.181604,0.211151,0.225006
425,2500.875732,0.19885,0.107954,0.125997,0.163991
