Band,Wavelength,High,Mid 1,Mid 2,Low
201,1378.925659,0.682294,0.709132,0.698027,0.738634
202,1383.935669,0.720469,0.649384,0.727569,0.685433
203,1388.945679,0.722431,0.706065,0.715332,0.706962
204,1393.955688,0.674169,0.672658,0.67457,0.673386
205,1398.965698,0.503128,0.432033,0.456771,0.467666
206,1403.975708,0.617763,0.557619,0.519899,0.560694
207,1408.985596,0.327006,0.278424,0.38587,0.399605
208,1413.985596,0.176747,0.202744,0.230246,0.215146
209,1418.995605,0.196851,0.192537,0.238191,0.238073
210,1424.005615,0.162026,0.168284,0.219067,0.213257
211,1429.015625,0.160023,0.170031,0.229485,0.219481
212,1434.025635,0.155966,0.170867,0.223417,0.213269
213,1439.035645,0.165011,0.168121,0.224599,0.21418
214,1444.045654,0.160249,0.177376,0.225542,0.215073
215,1449.055664,0.162761,0.175254,0.229232,0.214488
216,1454.055664,0.154691,0.171791,0.236859,0.220677
217,1459.065674,0.154641,0.169385,0.232813,0.215872
218,1464.075684,0.152335,0.167166,0.230863,0.21054
219,1469.085693,0.140834,0.154167,0.211871,0.192489
220,1474.095703,0.145602,0.160415,0.21984,0.208404
221,1479.105591,0.145855,0.161272,0.21743,0.202786
222,1484.115601,0.152114,0.166451,0.227752,0.213927
223,1489.115601,0.157171,0.169879,0.233156,0.217989
224,1494.12561,0.163942,0.175272,0.238601,0.223215
225,1499.13562,0.164697,0.178093,0.240953,0.226318
226,1504.14563,0.161933,0.174474,0.237001,0.223284
227,1509.15564,0.169004,0.181212,0.244743,0.230889
228,1514.165649,0.172776,0.183044,0.247425,0.234492
229,1519.175659,0.173876,0.185218,0.248735,0.235501
230,1524.185669,0.175712,0.186123,0.249316,0.236072
231,1529.185669,0.177456,0.186803,0.249496,0.236785
232,1534.195679,0.182536,0.191665,0.255635,0.241183
233,1539.205688,0.181852,0.190893,0.254655,0.240091
234,1544.215698,0.187966,0.196161,0.259584,0.246746
235,1549.225708,0.185609,0.192068,0.255788,0.243469
236,1554.235596,0.187645,0.195161,0.259812,0.247973
237,1559.245605,0.189246,0.194657,0.258956,0.24666
238,1564.245605,0.185988,0.191961,0.255245,0.243699
239,1569.255615,0.190748,0.197329,0.259564,0.248855
240,1574.265625,0.184439,0.19073,0.249386,0.239143
241,1579.275635,0.187023,0.191738,0.252747,0.242652
242,1584.285645,0.191569,0.195727,0.257576,0.246275
243,1589.295654,0.193076,0.19838,0.259961,0.249054
244,1594.305664,0.192438,0.198086,0.260234,0.25066
245,1599.315674,0.195148,0.200169,0.260545,0.249758
246,1604.315674,0.198822,0.201297,0.26484,0.254625
247,1609.325684,0.204061,0.206032,0.270534,0.260384
248,1614.335693,0.203777,0.207314,0.269628,0.25917
249,1619.345703,0.198869,0.20241,0.262045,0.254682
250,1624.355591,0.20434,0.207939,0.269765,0.260405
251,1629.365601,0.207856,0.20805,0.271431,0.261325
252,1634.37561,0.206773,0.208307,0.270191,0.260877
253,1639.37561,0.207377,0.208897,0.271762,0.26152
254,1644.38562,0.20857,0.209816,0.273879,0.264003
255,1649.39563,0.208197,0.209342,0.270469,0.2625
256,1654.40564,0.208218,0.20943,0.272532,0.264013
257,1659.415649,0.212752,0.21384,0.278352,0.268571
258,1664.425659,0.211021,0.210984,0.273216,0.265493
259,1669.435669,0.211339,0.212591,0.275856,0.268289
260,1674.445679,0.213712,0.214096,0.278197,0.270086
261,1679.445679,0.214412,0.218015,0.280095,0.272306
262,1684.455688,0.213706,0.214721,0.278228,0.270292
263,1689.465698,0.212915,0.214222,0.280283,0.269096
264,1694.475708,0.211123,0.21348,0.277301,0.269173
265,1699.485596,0.209209,0.211045,0.274393,0.266358
266,1704.495605,0.208236,0.210774,0.275423,0.265944
267,1709.505615,0.20599,0.209245,0.274468,0.264897
268,1714.505615,0.206784,0.208763,0.274192,0.264853
269,1719.515625,0.204448,0.207443,0.273046,0.262394
270,1724.525635,0.204311,0.206747,0.271065,0.261373
271,1729.535645,0.202761,0.205821,0.268476,0.258123
272,1734.545654,0.204661,0.207356,0.273278,0.26346
273,1739.555664,0.206113,0.210864,0.275309,0.261604
274,1744.565674,0.205381,0.20884,0.269763,0.25665
275,1749.575684,0.204875,0.207262,0.272584,0.258886
276,1754.575684,0.201778,0.208772,0.271426,0.258696
277,1759.585693,0.20388,0.209324,0.274401,0.261094
278,1764.595703,0.201802,0.207565,0.27303,0.258454
279,1769.605591,0.203996,0.208952,0.276631,0.261683
280,1774.615601,0.198875,0.207545,0.270755,0.254971
281,1779.62561,0.201516,0.207918,0.272856,0.257768
282,1784.63562,0.204912,0.20994,0.277484,0.265405
283,1789.63562,0.202916,0.21023,0.28975,0.273125
284,1794.64563,0.204389,0.214519,0.280352,0.263167
285,1799.65564,0.197368,0.208261,0.277634,0.259951
286,1804.665649,0.19294,0.197137,0.244808,0.234427
287,1809.675659,0.183787,0.190003,0.23807,0.223012
288,1814.685669,0.182756,0.200301,0.183294,0.186226
289,1819.695679,0.3024,0.27248,0.31217,0.299419
290,1824.705688,0.284187,0.283496,0.283967,0.285217
291,1829.705688,0.530387,0.501434,0.478409,0.525522
292,1834.715698,0.718799,0.737439,0.760072,0.733225
293,1839.725708,0.769149,0.776371,0.819423,0.75453
294,1844.735596,0.694437,0.711919,0.706513,0.678546
295,1849.745605,0.698136,0.707429,0.668368,0.64621
296,1854.755615,0.60266,0.607657,0.598529,0.608474
297,1859.765625,0.628907,0.515512,0.638803,0.631079
298,1864.775635,0.571865,0.585623,0.627913,0.579235
299,1869.775635,0.120582,0.15397,0.120972,0.141299
300,1874.785645,0.171478,0.126153,0.139568,0.163567
301,1879.795654,0.600085,0.543697,0.531224,0.715773
302,1884.805664,0.541093,0.607088,0.689684,0.596344
303,1889.815674,0.588923,0.462786,0.504793,0.511279
304,1894.825684,0.524493,0.636278,0.592461,0.558547
305,1899.835693,0.647708,0.518487,0.605998,0.66293
306,1904.835693,0.568568,0.557602,0.606005,0.61387
307,1909.845703,0.600127,0.63027,0.654324,0.6267
308,1914.855591,0.62274,0.638031,0.622011,0.637037
309,1919.865601,0.654393,0.65111,0.649364,0.654558
310,1924.87561,0.493123,0.464157,0.454127,0.341526
311,1929.88562,0.246015,0.332064,0.290664,0.280493
312,1934.89563,0.137548,0.114079,0.146376,0.148784
313,1939.90564,0.151319,0.182274,0.175584,0.168157
314,1944.90564,0.133215,0.164433,0.191855,0.171515
315,1949.915649,0.145649,0.160928,0.203387,0.174265
316,1954.925659,0.144162,0.168295,0.198422,0.158065
317,1959.935669,0.144328,0.170184,0.21192,0.179296
318,1964.945679,0.157334,0.17558,0.223137,0.193236
319,1969.955688,0.16074,0.17754,0.224777,0.193304
320,1974.965698,0.137432,0.1571,0.203932,0.175442
321,1979.965698,0.14205,0.162961,0.21094,0.178864
322,1984.975708,0.144018,0.162424,0.212679,0.180648
323,1989.985596,0.146305,0.164236,0.214106,0.183525
324,1994.995605,0.141528,0.160031,0.208472,0.17787
325,2000.005615,0.129426,0.143374,0.193509,0.162256
326,2005.015625,0.129137,0.13666,0.179056,0.158638
327,2010.025635,0.129739,0.146626,0.193516,0.171746
328,2015.035645,0.130507,0.143966,0.193483,0.171711
329,2020.035645,0.144423,0.16189,0.21968,0.198429
330,2025.045654,0.15178,0.170812,0.237517,0.212458
331,2030.055664,0.155709,0.172501,0.239024,0.216771
332,2035.065674,0.155384,0.174029,0.240678,0.217888
333,2040.075684,0.157235,0.174839,0.24208,0.219924
334,2045.085693,0.152816,0.172051,0.240146,0.217603
335,2050.095703,0.14722,0.16716,0.233461,0.211231
336,2055.095703,0.148357,0.164485,0.229326,0.20886
337,2060.105713,0.146049,0.163771,0.231529,0.21038
338,2065.115723,0.146159,0.164312,0.22787,0.208805
339,2070.125732,0.148041,0.166388,0.230289,0.214513
340,2075.135742,0.152367,0.168893,0.237807,0.219297
341,2080.145752,0.152289,0.170079,0.239792,0.220888
342,2085.155762,0.152422,0.16927,0.237824,0.220235
343,2090.165771,0.150898,0.169628,0.236907,0.219489
344,2095.165771,0.152342,0.168099,0.237013,0.218709
345,2100.175537,0.152786,0.168594,0.237727,0.220316
346,2105.185547,0.149841,0.166265,0.236445,0.217516
347,2110.195557,0.150333,0.167722,0.237138,0.216959
348,2115.205566,0.151291,0.167601,0.233901,0.216242
349,2120.215576,0.15231,0.170272,0.231093,0.217167
350,2125.225586,0.154958,0.168865,0.2362,0.218671
351,2130.225586,0.156879,0.172803,0.23746,0.219332
352,2135.235596,0.156303,0.171173,0.237679,0.219155
353,2140.245605,0.157123,0.171429,0.237138,0.218642
354,2145.255615,0.156122,0.170268,0.2365,0.217511
355,2150.265625,0.155956,0.170952,0.234926,0.214518
356,2155.275635,0.159089,0.17225,0.237472,0.219791
357,2160.285645,0.156282,0.170026,0.23231,0.213409
358,2165.295654,0.158442,0.170998,0.233505,0.214131
359,2170.295654,0.160585,0.173076,0.235352,0.215855
360,2175.305664,0.161058,0.1717,0.237026,0.215729
361,2180.315674,0.15865,0.169627,0.230247,0.212343
362,2185.325684,0.159974,0.171912,0.230281,0.212697
363,2190.335693,0.161387,0.17218,0.232698,0.215115
364,2195.345703,0.160718,0.172475,0.230337,0.210636
365,2200.355713,0.160718,0.170319,0.226927,0.210063
366,2205.355713,0.159145,0.169526,0.224894,0.207122
367,2210.365723,0.162069,0.172752,0.229495,0.209476
368,2215.375732,0.164455,0.174327,0.230095,0.209095
369,2220.385742,0.16188,0.172716,0.231809,0.212031
370,2225.395752,0.161095,0.171556,0.228147,0.208772
371,2230.405762,0.161449,0.172313,0.232073,0.212346
372,2235.415771,0.158125,0.169218,0.227328,0.209497
373,2240.425537,0.155085,0.165627,0.225656,0.206733
374,2245.425537,0.151972,0.163177,0.221754,0.205278
375,2250.435547,0.14843,0.160959,0.219601,0.202451
376,2255.445557,0.146689,0.160438,0.216994,0.200626
377,2260.455566,0.143181,0.156145,0.214533,0.198041
378,2265.465576,0.139977,0.153263,0.210404,0.193592
379,2270.475586,0.140398,0.151234,0.211459,0.196027
380,2275.485596,0.137723,0.152214,0.211751,0.19671
381,2280.485596,0.134879,0.146793,0.206204,0.189845
382,2285.495605,0.13404,0.147638,0.20649,0.191288
383,2290.505615,0.133162,0.147029,0.206896,0.191158
384,2295.515625,0.130574,0.145771,0.202275,0.187879
385,2300.525635,0.127143,0.14084,0.198471,0.185578
386,2305.535645,0.12744,0.141424,0.200208,0.185252
387,2310.545654,0.127283,0.141527,0.201053,0.188064
388,2315.555664,0.12395,0.136822,0.194557,0.180358
389,2320.555664,0.127828,0.13955,0.196395,0.183408
390,2325.565674,0.128421,0.141616,0.201079,0.184717
391,2330.575684,0.126236,0.139374,0.197985,0.18354
392,2335.585693,0.124498,0.13799,0.194176,0.178243
393,2340.595703,0.121609,0.135628,0.193082,0.178332
394,2345.605713,0.120113,0.13427,0.18965,0.175018
395,2350.615723,0.117903,0.131798,0.183409,0.16937
396,2355.615723,0.12095,0.136061,0.190792,0.175946
397,2360.625732,0.122368,0.135731,0.191377,0.175566
398,2365.635742,0.118607,0.134415,0.189416,0.17293
399,2370.645752,0.120578,0.136872,0.188582,0.168443
400,2375.655762,0.119069,0.133503,0.184122,0.16743
401,2380.665771,0.118073,0.131991,0.182558,0.162755
402,2385.675537,0.117139,0.131088,0.180257,0.162517
403,2390.685547,0.120319,0.133795,0.185955,0.165549
404,2395.685547,0.117348,0.131262,0.179673,0.159518
405,2400.695557,0.118504,0.132149,0.181841,0.159239
406,2405.705566,0.116326,0.133471,0.17784,0.15727
407,2410.715576,0.111623,0.127118,0.168392,0.148017
408,2415.725586,0.111395,0.123751,0.166138,0.145377
409,2420.735596,0.111492,0.127726,0.168279,0.14897
410,2425.745605,0.110874,0.125683,0.169745,0.148034
411,2430.745605,0.10716,0.125639,0.166589,0.143143
412,2435.755615,0.11091,0.127514,0.169238,0.14342
413,2440.765625,0.103105,0.11894,0.16004,0.140738
414,2445.775635,0.107337,0.116065,0.161222,0.138448
415,2450.785645,0.107608,0.122856,0.166452,0.14325
416,2455.795654,0.108422,0.126615,0.164385,0.149182
417,2460.805664,0.10132,0.120486,0.161252,0.138464
418,2465.815674,0.103176,0.124678,0.159181,0.141731
419,2470.815674,0.10363,0.128205,0.167984,0.138149
420,2475.825684,0.100815,0.114985,0.156436,0.138237
421,2480.835693,0.107695,0.115755,0.165105,0.132576
422,2485.845703,0.15928,0.091827,0.156084,0.141947
423,2490.855713,0.214774,0.194869,0.221972,0.212161
424,2495.865723,0.166009,0.201944,0.229236,0.23461
425,2500.875732,0.140829,0.148246,0.166291,0.170847
