Band,Wavelength,High,Mid 1,Mid 2,Low
194,1343.865601,0.157635,0.155988,0.26417,0.375634
195,1348.87561,0.154825,0.160048,0.257302,0.347271
196,1353.88562,0.162361,0.163108,0.162903,0.172799
197,1358.89563,0.482221,0.432047,0.320183,0.032397
198,1363.90564,0.178043,0.222257,0.644957,0.844276
199,1368.915649,0.820281,0.711,0.368196,0.277808
200,1373.925659,0.580809,0.71716,0.504429,0.404976
201,1378.925659,0.736844,0.735186,0.736579,0.731854
202,1383.935669,0.722715,0.728406,0.780881,0.742734
203,1388.945679,0.706892,0.675956,0.694575,0.674321
204,1393.955688,0.729676,0.714195,0.697532,0.671791
205,1398.965698,0.437072,0.56347,0.610015,0.597834
206,1403.975708,0.526171,0.547376,0.498605,0.51371
207,1408.985596,0.274001,0.278543,0.285441,0.343954
208,1413.985596,0.155012,0.148677,0.226747,0.301423
209,1418.995605,0.131019,0.132388,0.219387,0.285044
210,1424.005615,0.119739,0.11334,0.204874,0.283284
211,1429.015625,0.116402,0.113155,0.203472,0.292773
212,1434.025635,0.116336,0.116599,0.204941,0.288653
213,1439.035645,0.119115,0.112427,0.19671,0.27561
214,1444.045654,0.121398,0.12063,0.188985,0.268691
215,1449.055664,0.120918,0.115842,0.19598,0.277015
216,1454.055664,0.116759,0.110876,0.201785,0.290779
217,1459.065674,0.114699,0.109437,0.206798,0.302384
218,1464.075684,0.113661,0.110737,0.208586,0.30586
219,1469.085693,0.109034,0.104875,0.198191,0.281269
220,1474.095703,0.110346,0.108164,0.19984,0.293512
221,1479.105591,0.109967,0.1074,0.19793,0.290133
222,1484.115601,0.113086,0.109507,0.202357,0.29738
223,1489.115601,0.114176,0.111963,0.205068,0.298459
224,1494.12561,0.118379,0.114128,0.211749,0.309019
225,1499.13562,0.120104,0.116108,0.216883,0.314493
226,1504.14563,0.120465,0.11534,0.216411,0.317677
227,1509.15564,0.123905,0.120618,0.226091,0.332623
228,1514.165649,0.126,0.122026,0.225782,0.337883
229,1519.175659,0.12841,0.124744,0.233039,0.339593
230,1524.185669,0.129622,0.124702,0.231391,0.338361
231,1529.185669,0.129917,0.124921,0.231625,0.339211
232,1534.195679,0.13413,0.129016,0.237622,0.346698
233,1539.205688,0.132401,0.128391,0.234478,0.343453
234,1544.215698,0.135641,0.132285,0.242358,0.353862
235,1549.225708,0.135628,0.132311,0.241116,0.349336
236,1554.235596,0.137052,0.133277,0.243091,0.360121
237,1559.245605,0.136882,0.13333,0.241286,0.360985
238,1564.245605,0.135824,0.132198,0.241734,0.357368
239,1569.255615,0.139714,0.135526,0.2492,0.366525
240,1574.265625,0.134663,0.130871,0.241551,0.354417
241,1579.275635,0.135389,0.131786,0.241966,0.355043
242,1584.285645,0.13968,0.134781,0.24486,0.364379
243,1589.295654,0.141451,0.136639,0.250744,0.369079
244,1594.305664,0.140607,0.136905,0.248906,0.370224
245,1599.315674,0.144406,0.137866,0.253041,0.373822
246,1604.315674,0.146132,0.140812,0.257411,0.37804
247,1609.325684,0.15038,0.145941,0.265129,0.388508
248,1614.335693,0.148897,0.143916,0.264796,0.385677
249,1619.345703,0.146094,0.1434,0.258431,0.376826
250,1624.355591,0.150858,0.145212,0.261229,0.385436
251,1629.365601,0.15309,0.14806,0.26056,0.390099
252,1634.37561,0.15278,0.148072,0.262852,0.387681
253,1639.37561,0.15388,0.15002,0.26609,0.390221
254,1644.38562,0.155434,0.150326,0.267448,0.390635
255,1649.39563,0.15401,0.149923,0.26739,0.388268
