Band,Wavelength,High,Mid 1,Mid 2,Low
371,2230.405762,0.162044,0.169442,0.253393,0.354123
372,2235.415771,0.160986,0.168612,0.251237,0.354505
373,2240.425537,0.157935,0.165082,0.245698,0.355326
374,2245.425537,0.152917,0.158675,0.244764,0.353971
375,2250.435547,0.149518,0.15822,0.244688,0.353097
376,2255.445557,0.14692,0.1542,0.241402,0.350126
377,2260.455566,0.145664,0.152625,0.239879,0.34998
378,2265.465576,0.141806,0.148663,0.234435,0.346505
379,2270.475586,0.139612,0.146615,0.231017,0.344964
380,2275.485596,0.137231,0.144747,0.231732,0.346083
381,2280.485596,0.135733,0.142871,0.233209,0.343846
382,2285.495605,0.134986,0.140911,0.229913,0.342999
383,2290.505615,0.131904,0.138675,0.230636,0.340707
384,2295.515625,0.130652,0.136816,0.228964,0.339693
385,2300.525635,0.128706,0.136005,0.226809,0.340035
386,2305.535645,0.126339,0.133301,0.224364,0.339657
387,2310.545654,0.124086,0.130748,0.220525,0.338517
388,2315.555664,0.124081,0.132035,0.223002,0.337286
389,2320.555664,0.128505,0.133412,0.22058,0.329707
390,2325.565674,0.127627,0.134412,0.218965,0.329239
391,2330.575684,0.126641,0.134602,0.220839,0.326765
392,2335.585693,0.127179,0.13397,0.215592,0.327203
393,2340.595703,0.124367,0.131466,0.212782,0.320055
394,2345.605713,0.121578,0.128713,0.213867,0.318761
395,2350.615723,0.121474,0.128881,0.209789,0.310978
396,2355.615723,0.122238,0.128816,0.2058,0.312303
397,2360.625732,0.123389,0.128012,0.206808,0.308386
398,2365.635742,0.124688,0.131572,0.204806,0.308937
399,2370.645752,0.121817,0.127604,0.201174,0.295723
400,2375.655762,0.121273,0.127591,0.20016,0.29581
401,2380.665771,0.120142,0.125357,0.198059,0.288719
402,2385.675537,0.119926,0.124905,0.193494,0.283013
403,2390.685547,0.121071,0.125461,0.192432,0.283834
404,2395.685547,0.118606,0.124573,0.194405,0.278341
405,2400.695557,0.118281,0.123856,0.190685,0.275487
406,2405.705566,0.117917,0.124359,0.185281,0.268715
407,2410.715576,0.117447,0.124023,0.183704,0.27112
408,2415.725586,0.118235,0.123239,0.183954,0.259386
409,2420.735596,0.113448,0.118875,0.176245,0.254384
410,2425.745605,0.11296,0.116194,0.180854,0.258936
411,2430.745605,0.112357,0.116069,0.180639,0.262493
412,2435.755615,0.110747,0.115376,0.171543,0.244716
413,2440.765625,0.109064,0.115364,0.178615,0.261074
414,2445.775635,0.10915,0.119329,0.18143,0.260533
415,2450.785645,0.107869,0.115498,0.175957,0.244265
416,2455.795654,0.108172,0.11278,0.173573,0.253819
417,2460.805664,0.107338,0.11477,0.176241,0.257447
418,2465.815674,0.106785,0.112103,0.169128,0.247707
419,2470.815674,0.110543,0.115638,0.178929,0.255887
420,2475.825684,0.105445,0.11046,0.175282,0.253882
421,2480.835693,0.113224,0.108697,0.1543,0.235503
422,2485.845703,0.119116,0.13874,0.181738,0.237078
423,2490.855713,0.174747,0.204757,0.238187,0.282356
424,2495.865723,0.176396,0.164339,0.284655,0.343895
425,2500.875732,0.124331,0.134366,0.169346,0.244036
