Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
68,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,greenveg_X186_Y103,,,6,14,,,52,    0.045560
69,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,greenveg_X225_Y41,,,6,15,,,2,    0.001752
70,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,Pickleweed_X185_Y145,,,6,16,,,178,    0.155957
71,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,Uplands_X168_Y121,,,6,17,,,25,    0.021904
72,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,greenveg_X175_Y109,,,6,18,,,13,    0.011390
73,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,greenveg_X218_Y247,,,6,19,,,32,    0.028037
74,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,greenveg_X196_Y48,,,6,20,,,21,    0.018399
75,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,Uplands_X188_Y51,,,6,21,,,94,    0.082359
76,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,greenveg_X191_Y49,,,6,22,,,82,    0.071845
77,2,BARE SOIL-GREEN VEG,mudflat_X201_Y213,greenveg_X83_Y198,,,6,23,,,2,    0.001752
78,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,Pickleweed_X176_Y92,,,7,13,,,14,    0.012266
79,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,greenveg_X186_Y103,,,7,14,,,152,    0.133177
80,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,greenveg_X225_Y41,,,7,15,,,10,    0.008762
81,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,Pickleweed_X185_Y145,,,7,16,,,1373,    1.202972
82,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,Uplands_X168_Y121,,,7,17,,,1107,    0.969913
83,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,greenveg_X175_Y109,,,7,18,,,2682,    2.349869
84,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,greenveg_X218_Y247,,,7,19,,,85,    0.074474
85,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,greenveg_X196_Y48,,,7,20,,,6242,    5.469010
86,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,Uplands_X188_Y51,,,7,21,,,1240,    1.086442
87,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,greenveg_X191_Y49,,,7,22,,,537,    0.470500
88,2,BARE SOIL-GREEN VEG,mudflat_X185_Y108,greenveg_X83_Y198,,,7,23,,,653,    0.572134
89,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Pickleweed_X176_Y92,,,8,13,,,0,0
90,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X186_Y103,,,8,14,,,34,    0.029790
91,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X225_Y41,,,8,15,,,0,0
92,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Pickleweed_X185_Y145,,,8,16,,,140,    0.122663
93,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Uplands_X168_Y121,,,8,17,,,19,    0.016647
94,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X175_Y109,,,8,18,,,293,    0.256716
95,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X218_Y247,,,8,19,,,20,    0.017523
96,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X196_Y48,,,8,20,,,60,    0.052570
97,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Uplands_X188_Y51,,,8,21,,,14,    0.012266
98,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X191_Y49,,,8,22,,,154,    0.134929
99,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X83_Y198,,,8,23,,,20,    0.017523
100,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Pickleweed_X176_Y92,,,9,13,,,1,    0.000876
101,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X186_Y103,,,9,14,,,0,0
102,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X225_Y41,,,9,15,,,0,0
103,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Pickleweed_X185_Y145,,,9,16,,,124,    0.108644
104,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Uplands_X168_Y121,,,9,17,,,48,    0.042056
105,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X175_Y109,,,9,18,,,24,    0.021028
106,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X218_Y247,,,9,19,,,181,    0.158586
107,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X196_Y48,,,9,20,,,273,    0.239193
108,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Uplands_X188_Y51,,,9,21,,,179,    0.156833
109,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X191_Y49,,,9,22,,,797,    0.698302
110,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X83_Y198,,,9,23,,,305,    0.267230
111,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,Pickleweed_X176_Y92,,,10,13,,,38,    0.033294
112,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,greenveg_X186_Y103,,,10,14,,,89,    0.077979
113,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,greenveg_X225_Y41,,,10,15,,,3,    0.002628
114,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,Pickleweed_X185_Y145,,,10,16,,,464,    0.406540
115,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,Uplands_X168_Y121,,,10,17,,,858,    0.751748
116,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,greenveg_X175_Y109,,,10,18,,,1697,    1.486849
117,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,greenveg_X218_Y247,,,10,19,,,187,    0.163842
118,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,greenveg_X196_Y48,,,10,20,,,656,    0.574763
119,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,Uplands_X188_Y51,,,10,21,,,692,    0.606305
120,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,greenveg_X191_Y49,,,10,22,,,844,    0.739482
121,2,BARE SOIL-GREEN VEG,mudflat_X166_Y195,greenveg_X83_Y198,,,10,23,,,269,    0.235688
122,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,Pickleweed_X176_Y92,,,11,13,,,13,    0.011390
123,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,greenveg_X186_Y103,,,11,14,,,70,    0.061331
124,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,greenveg_X225_Y41,,,11,15,,,50,    0.043808
125,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,Pickleweed_X185_Y145,,,11,16,,,646,    0.566001
126,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,Uplands_X168_Y121,,,11,17,,,112,    0.098130
127,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,greenveg_X175_Y109,,,11,18,,,34,    0.029790
128,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,greenveg_X218_Y247,,,11,19,,,180,    0.157709
129,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,greenveg_X196_Y48,,,11,20,,,1051,    0.920847
130,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,Uplands_X188_Y51,,,11,21,,,537,    0.470500
131,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,greenveg_X191_Y49,,,11,22,,,283,    0.247954
132,2,BARE SOIL-GREEN VEG,mudflat_X203_Y195,greenveg_X83_Y198,,,11,23,,,70,    0.061331
133,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Pickleweed_X176_Y92,,,12,13,,,0,0
134,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X186_Y103,,,12,14,,,2,    0.001752
135,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X225_Y41,,,12,15,,,0,0
136,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Pickleweed_X185_Y145,,,12,16,,,223,    0.195384
137,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Uplands_X168_Y121,,,12,17,,,270,    0.236564
138,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X175_Y109,,,12,18,,,247,    0.216412
139,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X218_Y247,,,12,19,,,104,    0.091121
140,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X196_Y48,,,12,20,,,14,    0.012266
141,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Uplands_X188_Y51,,,12,21,,,77,    0.067465
142,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X191_Y49,,,12,22,,,148,    0.129672
143,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X83_Y198,,,12,23,,,225,    0.197137
144,2,BARE SOIL-NPV,BareSoil_X219_Y150,,NPV_X151_Y331,,0,,25,,0,0
145,2,BARE SOIL-NPV,BareSoil_X219_Y150,,NPV_X130_Y187,,0,,26,,1,    0.000876
146,2,BARE SOIL-NPV,soil_X168_Y150,,NPV_X151_Y331,,1,,25,,2,    0.001752
147,2,BARE SOIL-NPV,soil_X168_Y150,,NPV_X130_Y187,,1,,26,,11,    0.009638
148,2,BARE SOIL-NPV,BareSoil_X191_Y113,,NPV_X151_Y331,,2,,25,,13,    0.011390
149,2,BARE SOIL-NPV,BareSoil_X191_Y113,,NPV_X130_Y187,,2,,26,,31,    0.027161
150,2,BARE SOIL-NPV,BareSoil_X220_Y142,,NPV_X151_Y331,,3,,25,,500,    0.438082
151,2,BARE SOIL-NPV,BareSoil_X220_Y142,,NPV_X130_Y187,,3,,26,,553,    0.484518
152,2,BARE SOIL-NPV,mudflat_X216_Y150,,NPV_X151_Y331,,4,,25,,5,    0.004381
153,2,BARE SOIL-NPV,mudflat_X216_Y150,,NPV_X130_Y187,,4,,26,,9,    0.007885
154,2,BARE SOIL-NPV,BareSoil_X200_Y136,,NPV_X151_Y331,,5,,25,,307,    0.268982
155,2,BARE SOIL-NPV,BareSoil_X200_Y136,,NPV_X130_Y187,,5,,26,,316,    0.276868
156,2,BARE SOIL-NPV,mudflat_X201_Y213,,NPV_X151_Y331,,6,,25,,31,    0.027161
157,2,BARE SOIL-NPV,mudflat_X201_Y213,,NPV_X130_Y187,,6,,26,,25,    0.021904
158,2,BARE SOIL-NPV,mudflat_X185_Y108,,NPV_X151_Y331,,7,,25,,1538,    1.347539
159,2,BARE SOIL-NPV,mudflat_X185_Y108,,NPV_X130_Y187,,7,,26,,14852,   13.012774
160,2,BARE SOIL-NPV,BareSoil_X199_Y142,,NPV_X151_Y331,,8,,25,,526,    0.460862
161,2,BARE SOIL-NPV,BareSoil_X199_Y142,,NPV_X130_Y187,,8,,26,,152,    0.133177
162,2,BARE SOIL-NPV,BareSoil_X225_Y62,,NPV_X151_Y331,,9,,25,,35,    0.030666
163,2,BARE SOIL-NPV,BareSoil_X225_Y62,,NPV_X130_Y187,,9,,26,,331,    0.290010
164,2,BARE SOIL-NPV,mudflat_X166_Y195,,NPV_X151_Y331,,10,,25,,934,    0.818336
165,2,BARE SOIL-NPV,mudflat_X166_Y195,,NPV_X130_Y187,,10,,26,,2167,    1.898645
166,2,BARE SOIL-NPV,mudflat_X203_Y195,,NPV_X151_Y331,,11,,25,,39,    0.034170
167,2,BARE SOIL-NPV,mudflat_X203_Y195,,NPV_X130_Y187,,11,,26,,208,    0.182242
168,2,BARE SOIL-NPV,BareSoil_X184_Y114,,NPV_X151_Y331,,12,,25,,43,    0.037675
169,2,BARE SOIL-NPV,BareSoil_X184_Y114,,NPV_X130_Y187,,12,,26,,406,    0.355722
170,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Algae/Water_X166_Y190,0,,,27,5,    0.004381
171,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X172_Y208,0,,,28,8,    0.007009
172,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X172_Y158,0,,,29,0,0
173,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X216_Y154,0,,,30,4,    0.003505
174,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X207_Y145,0,,,31,1,    0.000876
175,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X161_Y225,0,,,32,0,0
176,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Algae/Water_X173_Y223,0,,,33,0,0
177,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X192_Y177,0,,,34,0,0
178,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X180_Y235,0,,,35,1,    0.000876
179,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X203_Y145,0,,,36,0,0
180,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X130_Y44,0,,,37,0,0
181,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,water_X124_Y282,0,,,38,41,    0.035923
182,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X180_Y160,0,,,39,4,    0.003505
183,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X204_Y145,0,,,40,0,0
184,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X193_Y210,0,,,41,0,0
185,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,water_X21_Y275,0,,,42,247,    0.216412
186,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X173_Y81,0,,,43,0,0
187,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X180_Y218,0,,,44,17,    0.014895
188,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X184_Y229,0,,,45,4,    0.003505
189,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,water_X213_Y355,0,,,46,324,    0.283877
190,2,BARE SOIL-WATER,soil_X168_Y150,,,Algae/Water_X166_Y190,1,,,27,0,0
191,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X172_Y208,1,,,28,1,    0.000876
192,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X172_Y158,1,,,29,0,0
193,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X216_Y154,1,,,30,0,0
194,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X207_Y145,1,,,31,0,0
195,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X161_Y225,1,,,32,0,0
196,2,BARE SOIL-WATER,soil_X168_Y150,,,Algae/Water_X173_Y223,1,,,33,0,0
197,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X192_Y177,1,,,34,0,0
198,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X180_Y235,1,,,35,0,0
199,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X203_Y145,1,,,36,0,0
200,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X130_Y44,1,,,37,0,0
201,2,BARE SOIL-WATER,soil_X168_Y150,,,water_X124_Y282,1,,,38,7,    0.006133
202,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X180_Y160,1,,,39,0,0
203,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X204_Y145,1,,,40,0,0
204,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X193_Y210,1,,,41,0,0
205,2,BARE SOIL-WATER,soil_X168_Y150,,,water_X21_Y275,1,,,42,3,    0.002628
206,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X173_Y81,1,,,43,0,0
207,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X180_Y218,1,,,44,2,    0.001752
208,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X184_Y229,1,,,45,20,    0.017523
209,2,BARE SOIL-WATER,soil_X168_Y150,,,water_X213_Y355,1,,,46,1,    0.000876
210,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Algae/Water_X166_Y190,2,,,27,0,0
211,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X172_Y208,2,,,28,0,0
212,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X172_Y158,2,,,29,0,0
213,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X216_Y154,2,,,30,0,0
214,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X207_Y145,2,,,31,0,0
215,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X161_Y225,2,,,32,0,0
216,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Algae/Water_X173_Y223,2,,,33,0,0
217,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X192_Y177,2,,,34,0,0
218,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X180_Y235,2,,,35,0,0
219,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X203_Y145,2,,,36,0,0
220,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X130_Y44,2,,,37,0,0
221,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,water_X124_Y282,2,,,38,23,    0.020152
222,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X180_Y160,2,,,39,0,0
223,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X204_Y145,2,,,40,0,0
224,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X193_Y210,2,,,41,0,0
225,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,water_X21_Y275,2,,,42,7,    0.006133
226,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X173_Y81,2,,,43,6,    0.005257
227,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X180_Y218,2,,,44,0,0
228,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X184_Y229,2,,,45,16,    0.014019
229,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,water_X213_Y355,2,,,46,10,    0.008762
230,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Algae/Water_X166_Y190,3,,,27,21,    0.018399
231,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X172_Y208,3,,,28,961,    0.841993
232,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X172_Y158,3,,,29,28,    0.024533
233,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X216_Y154,3,,,30,74,    0.064836
234,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X207_Y145,3,,,31,9,    0.007885
235,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X161_Y225,3,,,32,25,    0.021904
236,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Algae/Water_X173_Y223,3,,,33,6,    0.005257
237,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X192_Y177,3,,,34,0,0
238,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X180_Y235,3,,,35,6,    0.005257
239,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X203_Y145,3,,,36,0,0
240,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X130_Y44,3,,,37,3,    0.002628
