Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
1257,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X196_Y133,npv_X254_Y22,,10,13,29,,0,0
1258,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X196_Y48,npv_X183_Y44,,10,14,27,,0,0
1259,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X196_Y48,npv_X187_Y40,,10,14,28,,0,0
1260,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X196_Y48,npv_X254_Y22,,10,14,29,,0,0
1261,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X198_Y130,npv_X183_Y44,,10,15,27,,0,0
1262,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X198_Y130,npv_X187_Y40,,10,15,28,,0,0
1263,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X198_Y130,npv_X254_Y22,,10,15,29,,0,0
1264,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y133,npv_X183_Y44,,10,16,27,,0,0
1265,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y133,npv_X187_Y40,,10,16,28,,0,0
1266,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y133,npv_X254_Y22,,10,16,29,,0,0
1267,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y163,npv_X183_Y44,,10,17,27,,0,0
1268,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y163,npv_X187_Y40,,10,17,28,,0,0
1269,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y163,npv_X254_Y22,,10,17,29,,0,0
1270,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y199,npv_X183_Y44,,10,18,27,,0,0
1271,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y199,npv_X187_Y40,,10,18,28,,0,0
1272,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X214_Y199,npv_X254_Y22,,10,18,29,,0,0
1273,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X218_Y247,npv_X183_Y44,,10,19,27,,0,0
1274,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X218_Y247,npv_X187_Y40,,10,19,28,,0,0
1275,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X218_Y247,npv_X254_Y22,,10,19,29,,0,0
1276,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X225_Y41,npv_X183_Y44,,10,20,27,,0,0
1277,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X225_Y41,npv_X187_Y40,,10,20,28,,0,0
1278,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X225_Y41,npv_X254_Y22,,10,20,29,,0,0
1279,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X83_Y198,npv_X183_Y44,,10,21,27,,0,0
1280,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X83_Y198,npv_X187_Y40,,10,21,28,,0,0
1281,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,greenveg_X83_Y198,npv_X254_Y22,,10,21,29,,0,0
1282,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X176_Y92,npv_X183_Y44,,10,22,27,,0,0
1283,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X176_Y92,npv_X187_Y40,,10,22,28,,0,0
1284,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X176_Y92,npv_X254_Y22,,10,22,29,,0,0
1285,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X185_Y145,npv_X183_Y44,,10,23,27,,0,0
1286,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X185_Y145,npv_X187_Y40,,10,23,28,,0,0
1287,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X185_Y145,npv_X254_Y22,,10,23,29,,0,0
1288,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X198_Y51,npv_X183_Y44,,10,24,27,,0,0
1289,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X198_Y51,npv_X187_Y40,,10,24,28,,0,0
1290,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Pickleweed_X198_Y51,npv_X254_Y22,,10,24,29,,0,0
1291,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Uplands_X168_Y121,npv_X183_Y44,,10,25,27,,0,0
1292,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Uplands_X168_Y121,npv_X187_Y40,,10,25,28,,0,0
1293,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Uplands_X168_Y121,npv_X254_Y22,,10,25,29,,0,0
1294,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Uplands_X188_Y51,npv_X183_Y44,,10,26,27,,0,0
1295,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Uplands_X188_Y51,npv_X187_Y40,,10,26,28,,0,0
1296,3,BARE SOIL-GREEN VEG-NPV,soil_X182_Y152,Uplands_X188_Y51,npv_X254_Y22,,10,26,29,,0,0
1297,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X186_Y103,npv_X183_Y44,,11,12,27,,0,0
1298,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X186_Y103,npv_X187_Y40,,11,12,28,,0,0
1299,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X186_Y103,npv_X254_Y22,,11,12,29,,0,0
1300,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X196_Y133,npv_X183_Y44,,11,13,27,,0,0
1301,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X196_Y133,npv_X187_Y40,,11,13,28,,0,0
1302,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X196_Y133,npv_X254_Y22,,11,13,29,,0,0
1303,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X196_Y48,npv_X183_Y44,,11,14,27,,0,0
1304,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X196_Y48,npv_X187_Y40,,11,14,28,,0,0
1305,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X196_Y48,npv_X254_Y22,,11,14,29,,0,0
1306,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X198_Y130,npv_X183_Y44,,11,15,27,,0,0
1307,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X198_Y130,npv_X187_Y40,,11,15,28,,0,0
1308,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X198_Y130,npv_X254_Y22,,11,15,29,,0,0
1309,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y133,npv_X183_Y44,,11,16,27,,0,0
1310,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y133,npv_X187_Y40,,11,16,28,,0,0
1311,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y133,npv_X254_Y22,,11,16,29,,0,0
1312,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y163,npv_X183_Y44,,11,17,27,,0,0
1313,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y163,npv_X187_Y40,,11,17,28,,0,0
1314,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y163,npv_X254_Y22,,11,17,29,,0,0
1315,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y199,npv_X183_Y44,,11,18,27,,0,0
1316,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y199,npv_X187_Y40,,11,18,28,,0,0
1317,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X214_Y199,npv_X254_Y22,,11,18,29,,0,0
1318,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X218_Y247,npv_X183_Y44,,11,19,27,,0,0
1319,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X218_Y247,npv_X187_Y40,,11,19,28,,0,0
1320,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X218_Y247,npv_X254_Y22,,11,19,29,,0,0
1321,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X225_Y41,npv_X183_Y44,,11,20,27,,0,0
1322,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X225_Y41,npv_X187_Y40,,11,20,28,,0,0
1323,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X225_Y41,npv_X254_Y22,,11,20,29,,0,0
1324,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X83_Y198,npv_X183_Y44,,11,21,27,,0,0
1325,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X83_Y198,npv_X187_Y40,,11,21,28,,0,0
1326,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,greenveg_X83_Y198,npv_X254_Y22,,11,21,29,,0,0
1327,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X176_Y92,npv_X183_Y44,,11,22,27,,0,0
1328,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X176_Y92,npv_X187_Y40,,11,22,28,,0,0
1329,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X176_Y92,npv_X254_Y22,,11,22,29,,0,0
1330,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X185_Y145,npv_X183_Y44,,11,23,27,,0,0
1331,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X185_Y145,npv_X187_Y40,,11,23,28,,0,0
1332,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X185_Y145,npv_X254_Y22,,11,23,29,,0,0
1333,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X198_Y51,npv_X183_Y44,,11,24,27,,0,0
1334,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X198_Y51,npv_X187_Y40,,11,24,28,,0,0
1335,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Pickleweed_X198_Y51,npv_X254_Y22,,11,24,29,,0,0
1336,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Uplands_X168_Y121,npv_X183_Y44,,11,25,27,,0,0
1337,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Uplands_X168_Y121,npv_X187_Y40,,11,25,28,,0,0
1338,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Uplands_X168_Y121,npv_X254_Y22,,11,25,29,,0,0
1339,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Uplands_X188_Y51,npv_X183_Y44,,11,26,27,,0,0
1340,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Uplands_X188_Y51,npv_X187_Y40,,11,26,28,,0,0
1341,3,BARE SOIL-GREEN VEG-NPV,soil_X228_Y145,Uplands_X188_Y51,npv_X254_Y22,,11,26,29,,0,0
1342,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Algae/Water_X166_Y190,0,12,,30,0,0
1343,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Algae/Water_X173_Y223,0,12,,31,0,0
1344,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X161_Y225,0,12,,32,0,0
1345,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X162_Y245,0,12,,33,0,0
1346,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X180_Y235,0,12,,34,0,0
1347,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X193_Y210,0,12,,35,0,0
1348,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X207_Y206,0,12,,36,0,0
1349,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,algae_X209_Y208,0,12,,37,0,0
1350,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X130_Y44,0,12,,38,0,0
1351,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X172_Y158,0,12,,39,0,0
1352,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X173_Y81,0,12,,40,0,0
1353,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X180_Y160,0,12,,41,0,0
1354,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X203_Y145,0,12,,42,0,0
1355,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,shallowwater_X207_Y145,0,12,,43,0,0
1356,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Water_X172_Y208,0,12,,44,0,0
1357,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Water_X192_Y177,0,12,,45,0,0
1358,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Water_X204_Y145,0,12,,46,0,0
1359,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X186_Y103,,Water_X216_Y154,0,12,,47,0,0
1360,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,Algae/Water_X166_Y190,0,13,,30,0,0
1361,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,Algae/Water_X173_Y223,0,13,,31,0,0
1362,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,algae_X161_Y225,0,13,,32,0,0
1363,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,algae_X162_Y245,0,13,,33,0,0
1364,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,algae_X180_Y235,0,13,,34,0,0
1365,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,algae_X193_Y210,0,13,,35,0,0
1366,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,algae_X207_Y206,0,13,,36,0,0
1367,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,algae_X209_Y208,0,13,,37,0,0
1368,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,shallowwater_X130_Y44,0,13,,38,0,0
1369,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,shallowwater_X172_Y158,0,13,,39,0,0
1370,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,shallowwater_X173_Y81,0,13,,40,0,0
1371,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,shallowwater_X180_Y160,0,13,,41,0,0
1372,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,shallowwater_X203_Y145,0,13,,42,0,0
1373,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,shallowwater_X207_Y145,0,13,,43,0,0
1374,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,Water_X172_Y208,0,13,,44,0,0
1375,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,Water_X192_Y177,0,13,,45,0,0
1376,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,Water_X204_Y145,0,13,,46,0,0
1377,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y133,,Water_X216_Y154,0,13,,47,0,0
1378,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Algae/Water_X166_Y190,0,14,,30,0,0
1379,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Algae/Water_X173_Y223,0,14,,31,0,0
1380,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X161_Y225,0,14,,32,0,0
1381,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X162_Y245,0,14,,33,0,0
1382,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X180_Y235,0,14,,34,0,0
1383,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X193_Y210,0,14,,35,0,0
1384,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X207_Y206,0,14,,36,0,0
1385,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,algae_X209_Y208,0,14,,37,0,0
1386,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X130_Y44,0,14,,38,0,0
1387,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X172_Y158,0,14,,39,0,0
1388,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X173_Y81,0,14,,40,0,0
1389,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X180_Y160,0,14,,41,0,0
1390,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X203_Y145,0,14,,42,0,0
1391,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,shallowwater_X207_Y145,0,14,,43,0,0
1392,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Water_X172_Y208,0,14,,44,0,0
1393,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Water_X192_Y177,0,14,,45,0,0
1394,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Water_X204_Y145,0,14,,46,0,0
1395,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X196_Y48,,Water_X216_Y154,0,14,,47,0,0
1396,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,Algae/Water_X166_Y190,0,15,,30,0,0
1397,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,Algae/Water_X173_Y223,0,15,,31,0,0
1398,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,algae_X161_Y225,0,15,,32,0,0
1399,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,algae_X162_Y245,0,15,,33,0,0
1400,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,algae_X180_Y235,0,15,,34,0,0
1401,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,algae_X193_Y210,0,15,,35,0,0
1402,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,algae_X207_Y206,0,15,,36,0,0
1403,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,algae_X209_Y208,0,15,,37,0,0
1404,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,shallowwater_X130_Y44,0,15,,38,0,0
1405,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,shallowwater_X172_Y158,0,15,,39,0,0
1406,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,shallowwater_X173_Y81,0,15,,40,0,0
1407,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,shallowwater_X180_Y160,0,15,,41,0,0
1408,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,shallowwater_X203_Y145,0,15,,42,0,0
1409,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,shallowwater_X207_Y145,0,15,,43,0,0
1410,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,Water_X172_Y208,0,15,,44,0,0
1411,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,Water_X192_Y177,0,15,,45,0,0
1412,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,Water_X204_Y145,0,15,,46,0,0
1413,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X198_Y130,,Water_X216_Y154,0,15,,47,0,0
1414,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,Algae/Water_X166_Y190,0,16,,30,0,0
1415,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,Algae/Water_X173_Y223,0,16,,31,0,0
1416,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,algae_X161_Y225,0,16,,32,0,0
1417,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,algae_X162_Y245,0,16,,33,0,0
1418,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,algae_X180_Y235,0,16,,34,0,0
1419,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,algae_X193_Y210,0,16,,35,0,0
1420,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,algae_X207_Y206,0,16,,36,0,0
1421,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,algae_X209_Y208,0,16,,37,0,0
1422,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,shallowwater_X130_Y44,0,16,,38,0,0
1423,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,shallowwater_X172_Y158,0,16,,39,0,0
1424,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,shallowwater_X173_Y81,0,16,,40,0,0
1425,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,shallowwater_X180_Y160,0,16,,41,0,0
1426,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,shallowwater_X203_Y145,0,16,,42,0,0
1427,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,shallowwater_X207_Y145,0,16,,43,0,0
1428,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,Water_X172_Y208,0,16,,44,0,0
1429,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,Water_X192_Y177,0,16,,45,0,0
1430,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,Water_X204_Y145,0,16,,46,0,0
1431,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y133,,Water_X216_Y154,0,16,,47,0,0
1432,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,Algae/Water_X166_Y190,0,17,,30,0,0
1433,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,Algae/Water_X173_Y223,0,17,,31,0,0
1434,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,algae_X161_Y225,0,17,,32,0,0
1435,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,algae_X162_Y245,0,17,,33,0,0
1436,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,algae_X180_Y235,0,17,,34,0,0
1437,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,algae_X193_Y210,0,17,,35,0,0
1438,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,algae_X207_Y206,0,17,,36,0,0
1439,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,algae_X209_Y208,0,17,,37,0,0
1440,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,shallowwater_X130_Y44,0,17,,38,0,0
1441,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,shallowwater_X172_Y158,0,17,,39,0,0
1442,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,shallowwater_X173_Y81,0,17,,40,0,0
1443,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,shallowwater_X180_Y160,0,17,,41,0,0
1444,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,shallowwater_X203_Y145,0,17,,42,0,0
1445,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,shallowwater_X207_Y145,0,17,,43,0,0
1446,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,Water_X172_Y208,0,17,,44,0,0
1447,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,Water_X192_Y177,0,17,,45,0,0
1448,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,Water_X204_Y145,0,17,,46,0,0
1449,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y163,,Water_X216_Y154,0,17,,47,0,0
1450,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,greenveg_X214_Y199,,Algae/Water_X166_Y190,0,18,,30,0,0
