Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
31,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,Pickleweed_X176_Y92,,,3,14,,,38,    0.033294
32,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,greenveg_X186_Y103,,,3,15,,,0,0
33,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,greenveg_X225_Y41,,,3,17,,,99,    0.086740
34,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,Pickleweed_X198_Y51,,,3,18,,,5,    0.004381
35,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,Pickleweed_X185_Y145,,,3,19,,,0,0
36,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,Uplands_X168_Y121,,,3,20,,,31,    0.027161
37,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,greenveg_X218_Y247,,,3,21,,,756,    0.662379
38,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,greenveg_X196_Y48,,,3,22,,,10,    0.008762
39,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,Uplands_X188_Y51,,,3,23,,,0,0
40,2,BARE SOIL-GREEN VEG,BareSoil_X220_Y142,greenveg_X83_Y198,,,3,24,,,10,    0.008762
41,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,Pickleweed_X176_Y92,,,4,14,,,87,    0.076226
42,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,greenveg_X186_Y103,,,4,15,,,50,    0.043808
43,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,greenveg_X225_Y41,,,4,17,,,107,    0.093749
44,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,Pickleweed_X198_Y51,,,4,18,,,16,    0.014019
45,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,Pickleweed_X185_Y145,,,4,19,,,2,    0.001752
46,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,Uplands_X168_Y121,,,4,20,,,41,    0.035923
47,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,greenveg_X218_Y247,,,4,21,,,33,    0.028913
48,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,greenveg_X196_Y48,,,4,22,,,210,    0.183994
49,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,Uplands_X188_Y51,,,4,23,,,16,    0.014019
50,2,BARE SOIL-GREEN VEG,BareSoil_X200_Y136,greenveg_X83_Y198,,,4,24,,,167,    0.146319
51,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,Pickleweed_X176_Y92,,,6,14,,,90,    0.078855
52,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,greenveg_X186_Y103,,,6,15,,,104,    0.091121
53,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,greenveg_X225_Y41,,,6,17,,,149,    0.130548
54,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,Pickleweed_X198_Y51,,,6,18,,,348,    0.304905
55,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,Pickleweed_X185_Y145,,,6,19,,,91,    0.079731
56,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,Uplands_X168_Y121,,,6,20,,,220,    0.192756
57,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,greenveg_X218_Y247,,,6,21,,,252,    0.220793
58,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,greenveg_X196_Y48,,,6,22,,,67,    0.058703
59,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,Uplands_X188_Y51,,,6,23,,,31,    0.027161
60,2,BARE SOIL-GREEN VEG,baresoil_X168_Y185,greenveg_X83_Y198,,,6,24,,,30,    0.026285
61,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Pickleweed_X176_Y92,,,7,14,,,344,    0.301400
62,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X186_Y103,,,7,15,,,74,    0.064836
63,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X225_Y41,,,7,17,,,451,    0.395150
64,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Pickleweed_X198_Y51,,,7,18,,,438,    0.383759
65,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Pickleweed_X185_Y145,,,7,19,,,14,    0.012266
66,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Uplands_X168_Y121,,,7,20,,,86,    0.075350
67,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X218_Y247,,,7,21,,,361,    0.316295
68,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X196_Y48,,,7,22,,,1353,    1.185449
69,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,Uplands_X188_Y51,,,7,23,,,4,    0.003505
70,2,BARE SOIL-GREEN VEG,BareSoil_X199_Y142,greenveg_X83_Y198,,,7,24,,,368,    0.322428
71,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Pickleweed_X176_Y92,,,8,14,,,3,    0.002628
72,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X186_Y103,,,8,15,,,0,0
73,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X225_Y41,,,8,17,,,24,    0.021028
74,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Pickleweed_X198_Y51,,,8,18,,,14,    0.012266
75,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Pickleweed_X185_Y145,,,8,19,,,7,    0.006133
76,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Uplands_X168_Y121,,,8,20,,,1,    0.000876
77,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X218_Y247,,,8,21,,,450,    0.394273
78,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X196_Y48,,,8,22,,,9,    0.007885
79,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Uplands_X188_Y51,,,8,23,,,3,    0.002628
80,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,greenveg_X83_Y198,,,8,24,,,15,    0.013142
81,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,Pickleweed_X176_Y92,,,9,14,,,188,    0.164719
82,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,greenveg_X186_Y103,,,9,15,,,69,    0.060455
83,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,greenveg_X225_Y41,,,9,17,,,638,    0.558992
84,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,Pickleweed_X198_Y51,,,9,18,,,1372,    1.202096
85,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,Pickleweed_X185_Y145,,,9,19,,,3688,    3.231290
86,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,Uplands_X168_Y121,,,9,20,,,3510,    3.075333
87,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,greenveg_X218_Y247,,,9,21,,,1979,    1.733927
88,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,greenveg_X196_Y48,,,9,22,,,9234,    8.090490
89,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,Uplands_X188_Y51,,,9,23,,,1769,    1.549933
90,2,BARE SOIL-GREEN VEG,baresoil_X192_Y44,greenveg_X83_Y198,,,9,24,,,3148,    2.758162
91,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,Pickleweed_X176_Y92,,,10,14,,,4,    0.003505
92,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,greenveg_X186_Y103,,,10,15,,,646,    0.566001
93,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,greenveg_X225_Y41,,,10,17,,,9,    0.007885
94,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,Pickleweed_X198_Y51,,,10,18,,,385,    0.337323
95,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,Pickleweed_X185_Y145,,,10,19,,,4075,    3.570365
96,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,Uplands_X168_Y121,,,10,20,,,1152,    1.009340
97,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,greenveg_X218_Y247,,,10,21,,,41,    0.035923
98,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,greenveg_X196_Y48,,,10,22,,,1274,    1.116232
99,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,Uplands_X188_Y51,,,10,23,,,160,    0.140186
100,2,BARE SOIL-GREEN VEG,BareSoil_X182_Y120,greenveg_X83_Y198,,,10,24,,,213,    0.186623
101,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Pickleweed_X176_Y92,,,12,14,,,10,    0.008762
102,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X186_Y103,,,12,15,,,225,    0.197137
103,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X225_Y41,,,12,17,,,1,    0.000876
104,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Pickleweed_X198_Y51,,,12,18,,,2468,    2.162370
105,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Pickleweed_X185_Y145,,,12,19,,,1212,    1.061910
106,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Uplands_X168_Y121,,,12,20,,,799,    0.700054
107,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X218_Y247,,,12,21,,,414,    0.362732
108,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X196_Y48,,,12,22,,,96,    0.084112
109,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,Uplands_X188_Y51,,,12,23,,,115,    0.100759
110,2,BARE SOIL-GREEN VEG,BareSoil_X184_Y114,greenveg_X83_Y198,,,12,24,,,56,    0.049065
111,2,BARE SOIL-NPV,BareSoil_X219_Y150,,NPV_X151_Y331,,0,,25,,0,0
112,2,BARE SOIL-NPV,BareSoil_X219_Y150,,NPV_X130_Y187,,0,,26,,0,0
113,2,BARE SOIL-NPV,soil_X168_Y150,,NPV_X151_Y331,,1,,25,,3,    0.002628
114,2,BARE SOIL-NPV,soil_X168_Y150,,NPV_X130_Y187,,1,,26,,0,0
115,2,BARE SOIL-NPV,BareSoil_X191_Y113,,NPV_X151_Y331,,2,,25,,5,    0.004381
116,2,BARE SOIL-NPV,BareSoil_X191_Y113,,NPV_X130_Y187,,2,,26,,4,    0.003505
117,2,BARE SOIL-NPV,BareSoil_X220_Y142,,NPV_X151_Y331,,3,,25,,0,0
118,2,BARE SOIL-NPV,BareSoil_X220_Y142,,NPV_X130_Y187,,3,,26,,1,    0.000876
119,2,BARE SOIL-NPV,BareSoil_X200_Y136,,NPV_X151_Y331,,4,,25,,72,    0.063084
120,2,BARE SOIL-NPV,BareSoil_X200_Y136,,NPV_X130_Y187,,4,,26,,62,    0.054322
121,2,BARE SOIL-NPV,baresoil_X168_Y185,,NPV_X151_Y331,,6,,25,,131,    0.114777
122,2,BARE SOIL-NPV,baresoil_X168_Y185,,NPV_X130_Y187,,6,,26,,19,    0.016647
123,2,BARE SOIL-NPV,BareSoil_X199_Y142,,NPV_X151_Y331,,7,,25,,76,    0.066588
124,2,BARE SOIL-NPV,BareSoil_X199_Y142,,NPV_X130_Y187,,7,,26,,97,    0.084988
125,2,BARE SOIL-NPV,BareSoil_X225_Y62,,NPV_X151_Y331,,8,,25,,2,    0.001752
126,2,BARE SOIL-NPV,BareSoil_X225_Y62,,NPV_X130_Y187,,8,,26,,1,    0.000876
127,2,BARE SOIL-NPV,baresoil_X192_Y44,,NPV_X151_Y331,,9,,25,,85,    0.074474
128,2,BARE SOIL-NPV,baresoil_X192_Y44,,NPV_X130_Y187,,9,,26,,1282,    1.123241
129,2,BARE SOIL-NPV,BareSoil_X182_Y120,,NPV_X151_Y331,,10,,25,,757,    0.663255
130,2,BARE SOIL-NPV,BareSoil_X182_Y120,,NPV_X130_Y187,,10,,26,,6176,    5.411183
131,2,BARE SOIL-NPV,BareSoil_X184_Y114,,NPV_X151_Y331,,12,,25,,70,    0.061331
132,2,BARE SOIL-NPV,BareSoil_X184_Y114,,NPV_X130_Y187,,12,,26,,337,    0.295267
133,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Algae/Water_X166_Y190,0,,,27,42,    0.036799
134,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X172_Y208,0,,,28,10,    0.008762
135,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X172_Y158,0,,,29,0,0
136,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X216_Y154,0,,,30,19,    0.016647
137,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X207_Y145,0,,,31,36,    0.031542
138,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X161_Y225,0,,,32,1,    0.000876
139,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Algae/Water_X173_Y223,0,,,33,49,    0.042932
140,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X192_Y177,0,,,34,0,0
141,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X180_Y235,0,,,35,0,0
142,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X203_Y145,0,,,36,21,    0.018399
143,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X130_Y44,0,,,37,1,    0.000876
144,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X182_Y231,0,,,38,334,    0.292638
145,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X180_Y160,0,,,39,112,    0.098130
146,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X204_Y145,0,,,40,234,    0.205022
147,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X193_Y210,0,,,41,4,    0.003505
148,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X173_Y81,0,,,42,0,0
149,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X165_Y187,0,,,43,10,    0.008762
150,2,BARE SOIL-WATER,soil_X168_Y150,,,Algae/Water_X166_Y190,1,,,27,8,    0.007009
151,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X172_Y208,1,,,28,0,0
152,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X172_Y158,1,,,29,0,0
153,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X216_Y154,1,,,30,1,    0.000876
154,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X207_Y145,1,,,31,2,    0.001752
155,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X161_Y225,1,,,32,0,0
156,2,BARE SOIL-WATER,soil_X168_Y150,,,Algae/Water_X173_Y223,1,,,33,2,    0.001752
157,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X192_Y177,1,,,34,0,0
158,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X180_Y235,1,,,35,0,0
159,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X203_Y145,1,,,36,0,0
160,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X130_Y44,1,,,37,4,    0.003505
161,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X182_Y231,1,,,38,9,    0.007885
162,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X180_Y160,1,,,39,12,    0.010514
163,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X204_Y145,1,,,40,2,    0.001752
164,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X193_Y210,1,,,41,1,    0.000876
165,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X173_Y81,1,,,42,5,    0.004381
166,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X165_Y187,1,,,43,1054,    0.923476
167,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Algae/Water_X166_Y190,2,,,27,0,0
168,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X172_Y208,2,,,28,2,    0.001752
169,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X172_Y158,2,,,29,0,0
170,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X216_Y154,2,,,30,2,    0.001752
171,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X207_Y145,2,,,31,0,0
172,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X161_Y225,2,,,32,1,    0.000876
173,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Algae/Water_X173_Y223,2,,,33,0,0
174,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X192_Y177,2,,,34,0,0
175,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X180_Y235,2,,,35,0,0
176,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X203_Y145,2,,,36,1,    0.000876
177,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X130_Y44,2,,,37,5,    0.004381
178,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X182_Y231,2,,,38,0,0
179,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X180_Y160,2,,,39,10,    0.008762
180,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X204_Y145,2,,,40,1,    0.000876
181,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X193_Y210,2,,,41,0,0
182,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X173_Y81,2,,,42,0,0
183,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X165_Y187,2,,,43,360,    0.315419
184,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Algae/Water_X166_Y190,3,,,27,856,    0.749996
185,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X172_Y208,3,,,28,13322,   11.672245
186,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X172_Y158,3,,,29,18,    0.015771
187,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X216_Y154,3,,,30,521,    0.456481
188,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X207_Y145,3,,,31,100,    0.087616
189,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X161_Y225,3,,,32,3,    0.002628
190,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Algae/Water_X173_Y223,3,,,33,77,    0.067465
191,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X192_Y177,3,,,34,0,0
192,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X180_Y235,3,,,35,7,    0.006133
193,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X203_Y145,3,,,36,1,    0.000876
194,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X130_Y44,3,,,37,27,    0.023656
195,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X182_Y231,3,,,38,78,    0.068341
196,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X180_Y160,3,,,39,0,0
197,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X204_Y145,3,,,40,8,    0.007009
198,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X193_Y210,3,,,41,1,    0.000876
199,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X173_Y81,3,,,42,11,    0.009638
200,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X165_Y187,3,,,43,55,    0.048189
201,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Algae/Water_X166_Y190,4,,,27,0,0
202,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Water_X172_Y208,4,,,28,437,    0.382883
203,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X172_Y158,4,,,29,4,    0.003505
204,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Water_X216_Y154,4,,,30,1,    0.000876
205,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X207_Y145,4,,,31,0,0
206,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,algae_X161_Y225,4,,,32,0,0
207,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Algae/Water_X173_Y223,4,,,33,0,0
208,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Water_X192_Y177,4,,,34,0,0
209,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,algae_X180_Y235,4,,,35,0,0
210,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X203_Y145,4,,,36,2,    0.001752
211,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X130_Y44,4,,,37,11,    0.009638
212,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,algae_X182_Y231,4,,,38,1,    0.000876
213,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X180_Y160,4,,,39,12,    0.010514
214,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Water_X204_Y145,4,,,40,0,0
215,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,algae_X193_Y210,4,,,41,0,0
216,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X173_Y81,4,,,42,30,    0.026285
217,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,algae_X165_Y187,4,,,43,309,    0.270734
218,2,BARE SOIL-WATER,baresoil_X168_Y185,,,Algae/Water_X166_Y190,6,,,27,29,    0.025409
219,2,BARE SOIL-WATER,baresoil_X168_Y185,,,Water_X172_Y208,6,,,28,1619,    1.418508
220,2,BARE SOIL-WATER,baresoil_X168_Y185,,,shallowwater_X172_Y158,6,,,29,9,    0.007885
221,2,BARE SOIL-WATER,baresoil_X168_Y185,,,Water_X216_Y154,6,,,30,821,    0.719330
222,2,BARE SOIL-WATER,baresoil_X168_Y185,,,shallowwater_X207_Y145,6,,,31,136,    0.119158
223,2,BARE SOIL-WATER,baresoil_X168_Y185,,,algae_X161_Y225,6,,,32,24,    0.021028
224,2,BARE SOIL-WATER,baresoil_X168_Y185,,,Algae/Water_X173_Y223,6,,,33,253,    0.221669
225,2,BARE SOIL-WATER,baresoil_X168_Y185,,,Water_X192_Y177,6,,,34,3,    0.002628
226,2,BARE SOIL-WATER,baresoil_X168_Y185,,,algae_X180_Y235,6,,,35,8,    0.007009
227,2,BARE SOIL-WATER,baresoil_X168_Y185,,,shallowwater_X203_Y145,6,,,36,3,    0.002628
228,2,BARE SOIL-WATER,baresoil_X168_Y185,,,shallowwater_X130_Y44,6,,,37,79,    0.069217
229,2,BARE SOIL-WATER,baresoil_X168_Y185,,,algae_X182_Y231,6,,,38,1039,    0.910333
230,2,BARE SOIL-WATER,baresoil_X168_Y185,,,shallowwater_X180_Y160,6,,,39,45,    0.039427
231,2,BARE SOIL-WATER,baresoil_X168_Y185,,,Water_X204_Y145,6,,,40,522,    0.457357
232,2,BARE SOIL-WATER,baresoil_X168_Y185,,,algae_X193_Y210,6,,,41,42,    0.036799
233,2,BARE SOIL-WATER,baresoil_X168_Y185,,,shallowwater_X173_Y81,6,,,42,8,    0.007009
234,2,BARE SOIL-WATER,baresoil_X168_Y185,,,algae_X165_Y187,6,,,43,493,    0.431948
235,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Algae/Water_X166_Y190,7,,,27,4,    0.003505
236,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X172_Y208,7,,,28,77,    0.067465
237,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X172_Y158,7,,,29,2,    0.001752
238,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X216_Y154,7,,,30,23,    0.020152
239,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X207_Y145,7,,,31,7,    0.006133
240,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X161_Y225,7,,,32,0,0
