Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
878,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X168_Y121,,shallowwater_X207_Y145,0,17,,32,0,0
879,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X168_Y121,,Water_X172_Y208,0,17,,33,0,0
880,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X168_Y121,,Water_X192_Y177,0,17,,34,0,0
881,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X168_Y121,,Water_X204_Y145,0,17,,35,0,0
882,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X168_Y121,,Water_X216_Y154,0,17,,36,0,0
883,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,Algae/Water_X166_Y190,0,18,,22,0,0
884,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,Algae/Water_X173_Y223,0,18,,23,0,0
885,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,algae_X161_Y225,0,18,,24,0,0
886,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,algae_X180_Y235,0,18,,25,0,0
887,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,algae_X193_Y210,0,18,,26,0,0
888,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,shallowwater_X130_Y44,0,18,,27,0,0
889,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,shallowwater_X172_Y158,0,18,,28,0,0
890,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,shallowwater_X173_Y81,0,18,,29,0,0
891,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,shallowwater_X180_Y160,0,18,,30,0,0
892,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,shallowwater_X203_Y145,0,18,,31,0,0
893,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,shallowwater_X207_Y145,0,18,,32,0,0
894,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,Water_X172_Y208,0,18,,33,0,0
895,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,Water_X192_Y177,0,18,,34,0,0
896,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,Water_X204_Y145,0,18,,35,0,0
897,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X182_Y120,Uplands_X188_Y51,,Water_X216_Y154,0,18,,36,0,0
898,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Algae/Water_X166_Y190,1,9,,22,0,0
899,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Algae/Water_X173_Y223,1,9,,23,0,0
900,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,algae_X161_Y225,1,9,,24,0,0
901,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,algae_X180_Y235,1,9,,25,0,0
902,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,algae_X193_Y210,1,9,,26,0,0
903,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X130_Y44,1,9,,27,0,0
904,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X172_Y158,1,9,,28,0,0
905,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X173_Y81,1,9,,29,0,0
906,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X180_Y160,1,9,,30,0,0
907,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X203_Y145,1,9,,31,0,0
908,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,shallowwater_X207_Y145,1,9,,32,0,0
909,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Water_X172_Y208,1,9,,33,0,0
910,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Water_X192_Y177,1,9,,34,0,0
911,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Water_X204_Y145,1,9,,35,0,0
912,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X186_Y103,,Water_X216_Y154,1,9,,36,0,0
913,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Algae/Water_X166_Y190,1,10,,22,0,0
914,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Algae/Water_X173_Y223,1,10,,23,0,0
915,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,algae_X161_Y225,1,10,,24,0,0
916,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,algae_X180_Y235,1,10,,25,0,0
917,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,algae_X193_Y210,1,10,,26,0,0
918,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X130_Y44,1,10,,27,0,0
919,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X172_Y158,1,10,,28,0,0
920,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X173_Y81,1,10,,29,0,0
921,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X180_Y160,1,10,,30,0,0
922,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X203_Y145,1,10,,31,0,0
923,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,shallowwater_X207_Y145,1,10,,32,0,0
924,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Water_X172_Y208,1,10,,33,0,0
925,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Water_X192_Y177,1,10,,34,0,0
926,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Water_X204_Y145,1,10,,35,0,0
927,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X196_Y48,,Water_X216_Y154,1,10,,36,0,0
928,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Algae/Water_X166_Y190,1,11,,22,0,0
929,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Algae/Water_X173_Y223,1,11,,23,0,0
930,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,algae_X161_Y225,1,11,,24,0,0
931,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,algae_X180_Y235,1,11,,25,0,0
932,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,algae_X193_Y210,1,11,,26,0,0
933,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X130_Y44,1,11,,27,0,0
934,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X172_Y158,1,11,,28,0,0
935,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X173_Y81,1,11,,29,0,0
936,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X180_Y160,1,11,,30,0,0
937,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X203_Y145,1,11,,31,0,0
938,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,shallowwater_X207_Y145,1,11,,32,0,0
939,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Water_X172_Y208,1,11,,33,0,0
940,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Water_X192_Y177,1,11,,34,0,0
941,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Water_X204_Y145,1,11,,35,0,0
942,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X218_Y247,,Water_X216_Y154,1,11,,36,0,0
943,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Algae/Water_X166_Y190,1,12,,22,0,0
944,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Algae/Water_X173_Y223,1,12,,23,0,0
945,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,algae_X161_Y225,1,12,,24,0,0
946,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,algae_X180_Y235,1,12,,25,0,0
947,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,algae_X193_Y210,1,12,,26,0,0
948,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X130_Y44,1,12,,27,0,0
949,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X172_Y158,1,12,,28,0,0
950,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X173_Y81,1,12,,29,0,0
951,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X180_Y160,1,12,,30,0,0
952,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X203_Y145,1,12,,31,0,0
953,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,shallowwater_X207_Y145,1,12,,32,0,0
954,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Water_X172_Y208,1,12,,33,0,0
955,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Water_X192_Y177,1,12,,34,0,0
956,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Water_X204_Y145,1,12,,35,0,0
957,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X225_Y41,,Water_X216_Y154,1,12,,36,0,0
958,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Algae/Water_X166_Y190,1,13,,22,0,0
959,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Algae/Water_X173_Y223,1,13,,23,0,0
960,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,algae_X161_Y225,1,13,,24,0,0
961,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,algae_X180_Y235,1,13,,25,0,0
962,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,algae_X193_Y210,1,13,,26,0,0
963,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X130_Y44,1,13,,27,0,0
964,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X172_Y158,1,13,,28,0,0
965,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X173_Y81,1,13,,29,0,0
966,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X180_Y160,1,13,,30,0,0
967,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X203_Y145,1,13,,31,0,0
968,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,shallowwater_X207_Y145,1,13,,32,0,0
969,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Water_X172_Y208,1,13,,33,0,0
970,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Water_X192_Y177,1,13,,34,0,0
971,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Water_X204_Y145,1,13,,35,0,0
972,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,greenveg_X83_Y198,,Water_X216_Y154,1,13,,36,0,0
973,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Algae/Water_X166_Y190,1,14,,22,0,0
974,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Algae/Water_X173_Y223,1,14,,23,0,0
975,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,algae_X161_Y225,1,14,,24,0,0
976,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,algae_X180_Y235,1,14,,25,0,0
977,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,algae_X193_Y210,1,14,,26,0,0
978,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X130_Y44,1,14,,27,0,0
979,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X172_Y158,1,14,,28,0,0
980,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X173_Y81,1,14,,29,0,0
981,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X180_Y160,1,14,,30,0,0
982,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X203_Y145,1,14,,31,0,0
983,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,shallowwater_X207_Y145,1,14,,32,0,0
984,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Water_X172_Y208,1,14,,33,0,0
985,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Water_X192_Y177,1,14,,34,0,0
986,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Water_X204_Y145,1,14,,35,0,0
987,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X176_Y92,,Water_X216_Y154,1,14,,36,0,0
988,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Algae/Water_X166_Y190,1,15,,22,0,0
989,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Algae/Water_X173_Y223,1,15,,23,0,0
990,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,algae_X161_Y225,1,15,,24,0,0
991,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,algae_X180_Y235,1,15,,25,0,0
992,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,algae_X193_Y210,1,15,,26,0,0
993,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X130_Y44,1,15,,27,0,0
994,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X172_Y158,1,15,,28,0,0
995,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X173_Y81,1,15,,29,0,0
996,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X180_Y160,1,15,,30,0,0
997,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X203_Y145,1,15,,31,0,0
998,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,shallowwater_X207_Y145,1,15,,32,0,0
999,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Water_X172_Y208,1,15,,33,0,0
1000,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Water_X192_Y177,1,15,,34,0,0
1001,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Water_X204_Y145,1,15,,35,0,0
1002,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X185_Y145,,Water_X216_Y154,1,15,,36,0,0
1003,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Algae/Water_X166_Y190,1,16,,22,0,0
1004,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Algae/Water_X173_Y223,1,16,,23,0,0
1005,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,algae_X161_Y225,1,16,,24,0,0
1006,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,algae_X180_Y235,1,16,,25,0,0
1007,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,algae_X193_Y210,1,16,,26,0,0
1008,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X130_Y44,1,16,,27,0,0
1009,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X172_Y158,1,16,,28,0,0
1010,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X173_Y81,1,16,,29,0,0
1011,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X180_Y160,1,16,,30,0,0
1012,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X203_Y145,1,16,,31,0,0
1013,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,shallowwater_X207_Y145,1,16,,32,0,0
1014,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X172_Y208,1,16,,33,0,0
1015,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X192_Y177,1,16,,34,0,0
1016,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X204_Y145,1,16,,35,0,0
1017,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Pickleweed_X198_Y51,,Water_X216_Y154,1,16,,36,0,0
1018,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Algae/Water_X166_Y190,1,17,,22,0,0
1019,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Algae/Water_X173_Y223,1,17,,23,0,0
1020,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X161_Y225,1,17,,24,0,0
1021,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X180_Y235,1,17,,25,0,0
1022,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,algae_X193_Y210,1,17,,26,0,0
1023,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X130_Y44,1,17,,27,0,0
1024,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X172_Y158,1,17,,28,0,0
1025,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X173_Y81,1,17,,29,0,0
1026,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X180_Y160,1,17,,30,0,0
1027,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X203_Y145,1,17,,31,0,0
1028,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,shallowwater_X207_Y145,1,17,,32,0,0
1029,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X172_Y208,1,17,,33,0,0
1030,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X192_Y177,1,17,,34,0,0
1031,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X204_Y145,1,17,,35,0,0
1032,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X168_Y121,,Water_X216_Y154,1,17,,36,0,0
1033,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Algae/Water_X166_Y190,1,18,,22,0,0
1034,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Algae/Water_X173_Y223,1,18,,23,0,0
1035,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X161_Y225,1,18,,24,0,0
1036,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X180_Y235,1,18,,25,0,0
1037,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,algae_X193_Y210,1,18,,26,0,0
1038,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X130_Y44,1,18,,27,0,0
1039,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X172_Y158,1,18,,28,0,0
1040,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X173_Y81,1,18,,29,0,0
1041,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X180_Y160,1,18,,30,0,0
1042,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X203_Y145,1,18,,31,0,0
1043,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,shallowwater_X207_Y145,1,18,,32,0,0
1044,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Water_X172_Y208,1,18,,33,0,0
1045,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Water_X192_Y177,1,18,,34,0,0
1046,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Water_X204_Y145,1,18,,35,0,0
1047,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X184_Y114,Uplands_X188_Y51,,Water_X216_Y154,1,18,,36,0,0
1048,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Algae/Water_X166_Y190,2,9,,22,0,0
1049,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Algae/Water_X173_Y223,2,9,,23,0,0
1050,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,algae_X161_Y225,2,9,,24,0,0
1051,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,algae_X180_Y235,2,9,,25,0,0
1052,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,algae_X193_Y210,2,9,,26,0,0
1053,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X130_Y44,2,9,,27,0,0
1054,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X172_Y158,2,9,,28,0,0
1055,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X173_Y81,2,9,,29,0,0
1056,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X180_Y160,2,9,,30,0,0
1057,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X203_Y145,2,9,,31,0,0
1058,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,shallowwater_X207_Y145,2,9,,32,0,0
1059,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Water_X172_Y208,2,9,,33,0,0
1060,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Water_X192_Y177,2,9,,34,0,0
1061,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Water_X204_Y145,2,9,,35,0,0
1062,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X186_Y103,,Water_X216_Y154,2,9,,36,0,0
1063,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,Algae/Water_X166_Y190,2,10,,22,0,0
1064,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,Algae/Water_X173_Y223,2,10,,23,0,0
1065,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,algae_X161_Y225,2,10,,24,0,0
1066,3,BARE SOIL-GREEN VEG-WATER,BareSoil_X191_Y113,greenveg_X196_Y48,,algae_X180_Y235,2,10,,25,0,0
