Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
67,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Pickleweed_X185_Y145,,,7,15,,,210,    0.183994
68,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Pickleweed_X198_Y51,,,7,16,,,374,    0.327685
69,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Uplands_X168_Y121,,,7,17,,,232,    0.203270
70,2,BARE SOIL-GREEN VEG,BareSoil_X225_Y62,Uplands_X188_Y51,,,7,18,,,1026,    0.898943
71,2,BARE SOIL-GREEN VEG,soil_X168_Y150,greenveg_X186_Y103,,,8,9,,,45,    0.039427
72,2,BARE SOIL-GREEN VEG,soil_X168_Y150,greenveg_X196_Y48,,,8,10,,,24,    0.021028
73,2,BARE SOIL-GREEN VEG,soil_X168_Y150,greenveg_X218_Y247,,,8,11,,,49,    0.042932
74,2,BARE SOIL-GREEN VEG,soil_X168_Y150,greenveg_X225_Y41,,,8,12,,,5,    0.004381
75,2,BARE SOIL-GREEN VEG,soil_X168_Y150,greenveg_X83_Y198,,,8,13,,,5,    0.004381
76,2,BARE SOIL-GREEN VEG,soil_X168_Y150,Pickleweed_X176_Y92,,,8,14,,,27,    0.023656
77,2,BARE SOIL-GREEN VEG,soil_X168_Y150,Pickleweed_X185_Y145,,,8,15,,,94,    0.082359
78,2,BARE SOIL-GREEN VEG,soil_X168_Y150,Pickleweed_X198_Y51,,,8,16,,,167,    0.146319
79,2,BARE SOIL-GREEN VEG,soil_X168_Y150,Uplands_X168_Y121,,,8,17,,,25,    0.021904
80,2,BARE SOIL-GREEN VEG,soil_X168_Y150,Uplands_X188_Y51,,,8,18,,,91,    0.079731
81,2,BARE SOIL-NPV,BareSoil_X184_Y114,,NPV_X130_Y187,,1,,19,,1451,    1.271313
82,2,BARE SOIL-NPV,BareSoil_X184_Y114,,NPV_X151_Y331,,1,,20,,195,    0.170852
83,2,BARE SOIL-NPV,BareSoil_X191_Y113,,NPV_X130_Y187,,2,,19,,16,    0.014019
84,2,BARE SOIL-NPV,BareSoil_X191_Y113,,NPV_X151_Y331,,2,,20,,18,    0.015771
85,2,BARE SOIL-NPV,BareSoil_X199_Y142,,NPV_X130_Y187,,3,,19,,1626,    1.424641
86,2,BARE SOIL-NPV,BareSoil_X199_Y142,,NPV_X151_Y331,,3,,20,,140,    0.122663
87,2,BARE SOIL-NPV,BareSoil_X200_Y136,,NPV_X130_Y187,,4,,19,,114,    0.099883
88,2,BARE SOIL-NPV,BareSoil_X200_Y136,,NPV_X151_Y331,,4,,20,,49,    0.042932
89,2,BARE SOIL-NPV,BareSoil_X219_Y150,,NPV_X130_Y187,,5,,19,,1,    0.000876
90,2,BARE SOIL-NPV,BareSoil_X219_Y150,,NPV_X151_Y331,,5,,20,,4,    0.003505
91,2,BARE SOIL-NPV,BareSoil_X220_Y142,,NPV_X130_Y187,,6,,19,,33,    0.028913
92,2,BARE SOIL-NPV,BareSoil_X220_Y142,,NPV_X151_Y331,,6,,20,,42,    0.036799
93,2,BARE SOIL-NPV,BareSoil_X225_Y62,,NPV_X130_Y187,,7,,19,,199,    0.174356
94,2,BARE SOIL-NPV,BareSoil_X225_Y62,,NPV_X151_Y331,,7,,20,,73,    0.063960
95,2,BARE SOIL-NPV,soil_X168_Y150,,NPV_X130_Y187,,8,,19,,33,    0.028913
96,2,BARE SOIL-NPV,soil_X168_Y150,,NPV_X151_Y331,,8,,20,,14,    0.012266
97,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,Algae/Water_X166_Y190,1,,,22,30,    0.026285
98,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,Algae/Water_X173_Y223,1,,,23,56,    0.049065
99,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,algae_X161_Y225,1,,,24,473,    0.414425
100,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,algae_X180_Y235,1,,,25,796,    0.697426
101,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,algae_X193_Y210,1,,,26,130,    0.113901
102,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,shallowwater_X130_Y44,1,,,27,354,    0.310162
103,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,shallowwater_X172_Y158,1,,,28,1606,    1.407118
104,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,shallowwater_X173_Y81,1,,,29,334,    0.292638
105,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,shallowwater_X180_Y160,1,,,30,581,    0.509051
106,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,shallowwater_X203_Y145,1,,,31,57,    0.049941
107,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,shallowwater_X207_Y145,1,,,32,18,    0.015771
108,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,Water_X172_Y208,1,,,33,1648,    1.443917
109,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,Water_X192_Y177,1,,,34,71,    0.062208
110,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,Water_X204_Y145,1,,,35,609,    0.533583
111,2,BARE SOIL-WATER,BareSoil_X184_Y114,,,Water_X216_Y154,1,,,36,293,    0.256716
112,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Algae/Water_X166_Y190,2,,,22,1,    0.000876
113,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Algae/Water_X173_Y223,2,,,23,0,0
114,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X161_Y225,2,,,24,0,0
115,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X180_Y235,2,,,25,3,    0.002628
116,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X193_Y210,2,,,26,2,    0.001752
117,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X130_Y44,2,,,27,6,    0.005257
118,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X172_Y158,2,,,28,9,    0.007885
119,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X173_Y81,2,,,29,6,    0.005257
120,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X180_Y160,2,,,30,2,    0.001752
121,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X203_Y145,2,,,31,1,    0.000876
122,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X207_Y145,2,,,32,2,    0.001752
123,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X172_Y208,2,,,33,145,    0.127044
124,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X192_Y177,2,,,34,0,0
125,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X204_Y145,2,,,35,1,    0.000876
126,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X216_Y154,2,,,36,1,    0.000876
127,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Algae/Water_X166_Y190,3,,,22,3,    0.002628
128,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Algae/Water_X173_Y223,3,,,23,8,    0.007009
129,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X161_Y225,3,,,24,2,    0.001752
130,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X180_Y235,3,,,25,19,    0.016647
131,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X193_Y210,3,,,26,79,    0.069217
132,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X130_Y44,3,,,27,93,    0.081483
133,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X172_Y158,3,,,28,70,    0.061331
134,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X173_Y81,3,,,29,116,    0.101635
135,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X180_Y160,3,,,30,199,    0.174356
136,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X203_Y145,3,,,31,1,    0.000876
137,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X207_Y145,3,,,32,7,    0.006133
138,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X172_Y208,3,,,33,47,    0.041180
139,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X192_Y177,3,,,34,0,0
140,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X204_Y145,3,,,35,65,    0.056951
141,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X216_Y154,3,,,36,35,    0.030666
142,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Algae/Water_X166_Y190,4,,,22,16,    0.014019
143,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Algae/Water_X173_Y223,4,,,23,0,0
144,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,algae_X161_Y225,4,,,24,0,0
145,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,algae_X180_Y235,4,,,25,0,0
146,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,algae_X193_Y210,4,,,26,8,    0.007009
147,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X130_Y44,4,,,27,5,    0.004381
148,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X172_Y158,4,,,28,4,    0.003505
149,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X173_Y81,4,,,29,26,    0.022780
150,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X180_Y160,4,,,30,2,    0.001752
151,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X203_Y145,4,,,31,1,    0.000876
152,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,shallowwater_X207_Y145,4,,,32,0,0
153,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Water_X172_Y208,4,,,33,298,    0.261097
154,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Water_X192_Y177,4,,,34,0,0
155,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Water_X204_Y145,4,,,35,2,    0.001752
156,2,BARE SOIL-WATER,BareSoil_X200_Y136,,,Water_X216_Y154,4,,,36,1,    0.000876
157,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Algae/Water_X166_Y190,5,,,22,193,    0.169099
158,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Algae/Water_X173_Y223,5,,,23,172,    0.150700
159,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X161_Y225,5,,,24,34,    0.029790
160,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X180_Y235,5,,,25,38,    0.033294
161,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X193_Y210,5,,,26,214,    0.187499
162,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X130_Y44,5,,,27,48,    0.042056
163,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X172_Y158,5,,,28,26,    0.022780
164,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X173_Y81,5,,,29,89,    0.077979
165,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X180_Y160,5,,,30,315,    0.275991
166,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X203_Y145,5,,,31,13,    0.011390
167,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X207_Y145,5,,,32,186,    0.162966
168,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X172_Y208,5,,,33,284,    0.248830
169,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X192_Y177,5,,,34,1,    0.000876
170,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X204_Y145,5,,,35,589,    0.516060
171,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X216_Y154,5,,,36,166,    0.145443
172,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Algae/Water_X166_Y190,6,,,22,2174,    1.904779
173,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Algae/Water_X173_Y223,6,,,23,305,    0.267230
174,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X161_Y225,6,,,24,71,    0.062208
175,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X180_Y235,6,,,25,129,    0.113025
176,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X193_Y210,6,,,26,619,    0.542345
177,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X130_Y44,6,,,27,79,    0.069217
178,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X172_Y158,6,,,28,391,    0.342580
179,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X173_Y81,6,,,29,175,    0.153329
180,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X180_Y160,6,,,30,2,    0.001752
181,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X203_Y145,6,,,31,3,    0.002628
182,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X207_Y145,6,,,32,100,    0.087616
183,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X172_Y208,6,,,33,14875,   13.032927
184,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X192_Y177,6,,,34,1,    0.000876
185,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X204_Y145,6,,,35,665,    0.582649
186,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X216_Y154,6,,,36,970,    0.849878
187,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Algae/Water_X166_Y190,7,,,22,21,    0.018399
188,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Algae/Water_X173_Y223,7,,,23,7,    0.006133
189,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X161_Y225,7,,,24,22,    0.019276
190,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X180_Y235,7,,,25,101,    0.088492
191,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X193_Y210,7,,,26,169,    0.148072
192,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X130_Y44,7,,,27,1,    0.000876
193,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X172_Y158,7,,,28,44,    0.038551
194,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X173_Y81,7,,,29,3,    0.002628
195,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X180_Y160,7,,,30,26,    0.022780
196,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X203_Y145,7,,,31,0,0
197,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X207_Y145,7,,,32,40,    0.035047
198,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X172_Y208,7,,,33,31,    0.027161
199,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X192_Y177,7,,,34,1,    0.000876
200,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X204_Y145,7,,,35,261,    0.228679
201,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X216_Y154,7,,,36,34,    0.029790
202,2,BARE SOIL-WATER,soil_X168_Y150,,,Algae/Water_X166_Y190,8,,,22,25,    0.021904
203,2,BARE SOIL-WATER,soil_X168_Y150,,,Algae/Water_X173_Y223,8,,,23,12,    0.010514
204,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X161_Y225,8,,,24,137,    0.120034
205,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X180_Y235,8,,,25,188,    0.164719
206,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X193_Y210,8,,,26,172,    0.150700
207,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X130_Y44,8,,,27,97,    0.084988
208,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X172_Y158,8,,,28,79,    0.069217
209,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X173_Y81,8,,,29,130,    0.113901
210,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X180_Y160,8,,,30,101,    0.088492
211,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X203_Y145,8,,,31,7,    0.006133
212,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X207_Y145,8,,,32,28,    0.024533
213,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X172_Y208,8,,,33,360,    0.315419
214,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X192_Y177,8,,,34,1,    0.000876
215,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X204_Y145,8,,,35,364,    0.318923
216,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X216_Y154,8,,,36,58,    0.050817
217,2,GREEN VEG-NPV,,greenveg_X186_Y103,NPV_X130_Y187,,,9,19,,299,    0.261973
218,2,GREEN VEG-NPV,,greenveg_X186_Y103,NPV_X151_Y331,,,9,20,,12,    0.010514
219,2,GREEN VEG-NPV,,greenveg_X196_Y48,NPV_X130_Y187,,,10,19,,1391,    1.218743
220,2,GREEN VEG-NPV,,greenveg_X196_Y48,NPV_X151_Y331,,,10,20,,380,    0.332942
221,2,GREEN VEG-NPV,,greenveg_X218_Y247,NPV_X130_Y187,,,11,19,,729,    0.638723
222,2,GREEN VEG-NPV,,greenveg_X218_Y247,NPV_X151_Y331,,,11,20,,1496,    1.310740
223,2,GREEN VEG-NPV,,greenveg_X225_Y41,NPV_X130_Y187,,,12,19,,226,    0.198013
224,2,GREEN VEG-NPV,,greenveg_X225_Y41,NPV_X151_Y331,,,12,20,,61,    0.053446
225,2,GREEN VEG-NPV,,greenveg_X83_Y198,NPV_X130_Y187,,,13,19,,1906,    1.669967
226,2,GREEN VEG-NPV,,greenveg_X83_Y198,NPV_X151_Y331,,,13,20,,46,    0.040304
227,2,GREEN VEG-NPV,,Pickleweed_X176_Y92,NPV_X130_Y187,,,14,19,,17,    0.014895
228,2,GREEN VEG-NPV,,Pickleweed_X176_Y92,NPV_X151_Y331,,,14,20,,6,    0.005257
229,2,GREEN VEG-NPV,,Pickleweed_X185_Y145,NPV_X130_Y187,,,15,19,,592,    0.518689
230,2,GREEN VEG-NPV,,Pickleweed_X185_Y145,NPV_X151_Y331,,,15,20,,2209,    1.935444
231,2,GREEN VEG-NPV,,Pickleweed_X198_Y51,NPV_X130_Y187,,,16,19,,4941,    4.329122
232,2,GREEN VEG-NPV,,Pickleweed_X198_Y51,NPV_X151_Y331,,,16,20,,1467,    1.285331
233,2,GREEN VEG-NPV,,Uplands_X168_Y121,NPV_X130_Y187,,,17,19,,7442,    6.520406
234,2,GREEN VEG-NPV,,Uplands_X168_Y121,NPV_X151_Y331,,,17,20,,547,    0.479261
235,2,GREEN VEG-NPV,,Uplands_X188_Y51,NPV_X130_Y187,,,18,19,,2368,    2.074754
236,2,GREEN VEG-NPV,,Uplands_X188_Y51,NPV_X151_Y331,,,18,20,,901,    0.789423
237,2,GREEN VEG-WATER,,greenveg_X186_Y103,,Algae/Water_X166_Y190,,9,,22,2,    0.001752
238,2,GREEN VEG-WATER,,greenveg_X186_Y103,,Algae/Water_X173_Y223,,9,,23,0,0
239,2,GREEN VEG-WATER,,greenveg_X186_Y103,,algae_X161_Y225,,9,,24,2,    0.001752
