Model#,#EM,Model,BARE SOIL,GREEN VEG,NPV,WATER,BARE SOIL_lib#,GREEN VEG_lib#,NPV_lib#,WATER_lib#,#pixels,%pixels
233,2,BARE SOIL-WATER,baresoil_X181_Y117,,,algae_X175_Y212,1,,,33,21,    0.018399
234,2,BARE SOIL-WATER,baresoil_X181_Y117,,,algae_X180_Y227,1,,,34,314,    0.275115
235,2,BARE SOIL-WATER,baresoil_X181_Y117,,,algae_X180_Y235,1,,,35,241,    0.211155
236,2,BARE SOIL-WATER,baresoil_X181_Y117,,,algae_X193_Y210,1,,,36,48,    0.042056
237,2,BARE SOIL-WATER,baresoil_X181_Y117,,,shallowwater_X130_Y44,1,,,37,38,    0.033294
238,2,BARE SOIL-WATER,baresoil_X181_Y117,,,shallowwater_X172_Y158,1,,,38,402,    0.352218
239,2,BARE SOIL-WATER,baresoil_X181_Y117,,,shallowwater_X173_Y81,1,,,39,14,    0.012266
240,2,BARE SOIL-WATER,baresoil_X181_Y117,,,shallowwater_X180_Y160,1,,,40,8,    0.007009
241,2,BARE SOIL-WATER,baresoil_X181_Y117,,,shallowwater_X203_Y145,1,,,41,2,    0.001752
242,2,BARE SOIL-WATER,baresoil_X181_Y117,,,shallowwater_X207_Y145,1,,,42,18,    0.015771
243,2,BARE SOIL-WATER,baresoil_X181_Y117,,,Water_X172_Y208,1,,,43,99,    0.086740
244,2,BARE SOIL-WATER,baresoil_X181_Y117,,,Water_X192_Y177,1,,,44,4,    0.003505
245,2,BARE SOIL-WATER,baresoil_X181_Y117,,,Water_X204_Y145,1,,,45,132,    0.115654
246,2,BARE SOIL-WATER,baresoil_X181_Y117,,,Water_X216_Y154,1,,,46,15,    0.013142
247,2,BARE SOIL-WATER,baresoil_X182_Y112,,,Algae/Water_X166_Y190,2,,,29,7,    0.006133
248,2,BARE SOIL-WATER,baresoil_X182_Y112,,,Algae/Water_X173_Y223,2,,,30,33,    0.028913
249,2,BARE SOIL-WATER,baresoil_X182_Y112,,,algae_X161_Y225,2,,,31,361,    0.316295
250,2,BARE SOIL-WATER,baresoil_X182_Y112,,,algae_X169_Y184,2,,,32,14,    0.012266
251,2,BARE SOIL-WATER,baresoil_X182_Y112,,,algae_X175_Y212,2,,,33,22,    0.019276
252,2,BARE SOIL-WATER,baresoil_X182_Y112,,,algae_X180_Y227,2,,,34,126,    0.110397
253,2,BARE SOIL-WATER,baresoil_X182_Y112,,,algae_X180_Y235,2,,,35,676,    0.592286
254,2,BARE SOIL-WATER,baresoil_X182_Y112,,,algae_X193_Y210,2,,,36,293,    0.256716
255,2,BARE SOIL-WATER,baresoil_X182_Y112,,,shallowwater_X130_Y44,2,,,37,56,    0.049065
256,2,BARE SOIL-WATER,baresoil_X182_Y112,,,shallowwater_X172_Y158,2,,,38,1244,    1.089947
257,2,BARE SOIL-WATER,baresoil_X182_Y112,,,shallowwater_X173_Y81,2,,,39,33,    0.028913
258,2,BARE SOIL-WATER,baresoil_X182_Y112,,,shallowwater_X180_Y160,2,,,40,28,    0.024533
259,2,BARE SOIL-WATER,baresoil_X182_Y112,,,shallowwater_X203_Y145,2,,,41,6,    0.005257
260,2,BARE SOIL-WATER,baresoil_X182_Y112,,,shallowwater_X207_Y145,2,,,42,146,    0.127920
261,2,BARE SOIL-WATER,baresoil_X182_Y112,,,Water_X172_Y208,2,,,43,916,    0.802565
262,2,BARE SOIL-WATER,baresoil_X182_Y112,,,Water_X192_Y177,2,,,44,19,    0.016647
263,2,BARE SOIL-WATER,baresoil_X182_Y112,,,Water_X204_Y145,2,,,45,224,    0.196261
264,2,BARE SOIL-WATER,baresoil_X182_Y112,,,Water_X216_Y154,2,,,46,48,    0.042056
265,2,BARE SOIL-WATER,baresoil_X184_Y150,,,Algae/Water_X166_Y190,3,,,29,180,    0.157709
266,2,BARE SOIL-WATER,baresoil_X184_Y150,,,Algae/Water_X173_Y223,3,,,30,125,    0.109520
267,2,BARE SOIL-WATER,baresoil_X184_Y150,,,algae_X161_Y225,3,,,31,23,    0.020152
268,2,BARE SOIL-WATER,baresoil_X184_Y150,,,algae_X169_Y184,3,,,32,25,    0.021904
269,2,BARE SOIL-WATER,baresoil_X184_Y150,,,algae_X175_Y212,3,,,33,175,    0.153329
270,2,BARE SOIL-WATER,baresoil_X184_Y150,,,algae_X180_Y227,3,,,34,115,    0.100759
271,2,BARE SOIL-WATER,baresoil_X184_Y150,,,algae_X180_Y235,3,,,35,103,    0.090245
272,2,BARE SOIL-WATER,baresoil_X184_Y150,,,algae_X193_Y210,3,,,36,154,    0.134929
273,2,BARE SOIL-WATER,baresoil_X184_Y150,,,shallowwater_X130_Y44,3,,,37,9,    0.007885
274,2,BARE SOIL-WATER,baresoil_X184_Y150,,,shallowwater_X172_Y158,3,,,38,239,    0.209403
275,2,BARE SOIL-WATER,baresoil_X184_Y150,,,shallowwater_X173_Y81,3,,,39,22,    0.019276
276,2,BARE SOIL-WATER,baresoil_X184_Y150,,,shallowwater_X180_Y160,3,,,40,5,    0.004381
277,2,BARE SOIL-WATER,baresoil_X184_Y150,,,shallowwater_X203_Y145,3,,,41,2,    0.001752
278,2,BARE SOIL-WATER,baresoil_X184_Y150,,,shallowwater_X207_Y145,3,,,42,35,    0.030666
279,2,BARE SOIL-WATER,baresoil_X184_Y150,,,Water_X172_Y208,3,,,43,321,    0.281248
280,2,BARE SOIL-WATER,baresoil_X184_Y150,,,Water_X192_Y177,3,,,44,0,0
281,2,BARE SOIL-WATER,baresoil_X184_Y150,,,Water_X204_Y145,3,,,45,176,    0.154205
282,2,BARE SOIL-WATER,baresoil_X184_Y150,,,Water_X216_Y154,3,,,46,101,    0.088492
283,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Algae/Water_X166_Y190,4,,,29,28,    0.024533
284,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Algae/Water_X173_Y223,4,,,30,0,0
285,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X161_Y225,4,,,31,4,    0.003505
286,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X169_Y184,4,,,32,29,    0.025409
287,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X175_Y212,4,,,33,1,    0.000876
288,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X180_Y227,4,,,34,26,    0.022780
289,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X180_Y235,4,,,35,1,    0.000876
290,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,algae_X193_Y210,4,,,36,5,    0.004381
291,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X130_Y44,4,,,37,9,    0.007885
292,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X172_Y158,4,,,38,119,    0.104263
293,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X173_Y81,4,,,39,15,    0.013142
294,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X180_Y160,4,,,40,8,    0.007009
295,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X203_Y145,4,,,41,2,    0.001752
296,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,shallowwater_X207_Y145,4,,,42,1,    0.000876
297,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X172_Y208,4,,,43,148,    0.129672
298,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X192_Y177,4,,,44,0,0
299,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X204_Y145,4,,,45,4,    0.003505
300,2,BARE SOIL-WATER,BareSoil_X191_Y113,,,Water_X216_Y154,4,,,46,4,    0.003505
301,2,BARE SOIL-WATER,baresoil_X195_Y149,,,Algae/Water_X166_Y190,5,,,29,4,    0.003505
302,2,BARE SOIL-WATER,baresoil_X195_Y149,,,Algae/Water_X173_Y223,5,,,30,3,    0.002628
303,2,BARE SOIL-WATER,baresoil_X195_Y149,,,algae_X161_Y225,5,,,31,3,    0.002628
304,2,BARE SOIL-WATER,baresoil_X195_Y149,,,algae_X169_Y184,5,,,32,7,    0.006133
305,2,BARE SOIL-WATER,baresoil_X195_Y149,,,algae_X175_Y212,5,,,33,3,    0.002628
306,2,BARE SOIL-WATER,baresoil_X195_Y149,,,algae_X180_Y227,5,,,34,33,    0.028913
307,2,BARE SOIL-WATER,baresoil_X195_Y149,,,algae_X180_Y235,5,,,35,0,0
308,2,BARE SOIL-WATER,baresoil_X195_Y149,,,algae_X193_Y210,5,,,36,13,    0.011390
309,2,BARE SOIL-WATER,baresoil_X195_Y149,,,shallowwater_X130_Y44,5,,,37,5,    0.004381
310,2,BARE SOIL-WATER,baresoil_X195_Y149,,,shallowwater_X172_Y158,5,,,38,18,    0.015771
311,2,BARE SOIL-WATER,baresoil_X195_Y149,,,shallowwater_X173_Y81,5,,,39,25,    0.021904
312,2,BARE SOIL-WATER,baresoil_X195_Y149,,,shallowwater_X180_Y160,5,,,40,0,0
313,2,BARE SOIL-WATER,baresoil_X195_Y149,,,shallowwater_X203_Y145,5,,,41,0,0
314,2,BARE SOIL-WATER,baresoil_X195_Y149,,,shallowwater_X207_Y145,5,,,42,1,    0.000876
315,2,BARE SOIL-WATER,baresoil_X195_Y149,,,Water_X172_Y208,5,,,43,3,    0.002628
316,2,BARE SOIL-WATER,baresoil_X195_Y149,,,Water_X192_Y177,5,,,44,0,0
317,2,BARE SOIL-WATER,baresoil_X195_Y149,,,Water_X204_Y145,5,,,45,4,    0.003505
318,2,BARE SOIL-WATER,baresoil_X195_Y149,,,Water_X216_Y154,5,,,46,0,0
319,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Algae/Water_X166_Y190,6,,,29,0,0
320,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Algae/Water_X173_Y223,6,,,30,2,    0.001752
321,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X161_Y225,6,,,31,0,0
322,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X169_Y184,6,,,32,2,    0.001752
323,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X175_Y212,6,,,33,1,    0.000876
324,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X180_Y227,6,,,34,64,    0.056074
325,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X180_Y235,6,,,35,27,    0.023656
326,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,algae_X193_Y210,6,,,36,25,    0.021904
327,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X130_Y44,6,,,37,22,    0.019276
328,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X172_Y158,6,,,38,55,    0.048189
329,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X173_Y81,6,,,39,113,    0.099006
330,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X180_Y160,6,,,40,17,    0.014895
331,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X203_Y145,6,,,41,4,    0.003505
332,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,shallowwater_X207_Y145,6,,,42,1,    0.000876
333,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X172_Y208,6,,,43,5,    0.004381
334,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X192_Y177,6,,,44,2,    0.001752
335,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X204_Y145,6,,,45,15,    0.013142
336,2,BARE SOIL-WATER,BareSoil_X199_Y142,,,Water_X216_Y154,6,,,46,2,    0.001752
337,2,BARE SOIL-WATER,baresoil_X202_Y138,,,Algae/Water_X166_Y190,7,,,29,10,    0.008762
338,2,BARE SOIL-WATER,baresoil_X202_Y138,,,Algae/Water_X173_Y223,7,,,30,0,0
339,2,BARE SOIL-WATER,baresoil_X202_Y138,,,algae_X161_Y225,7,,,31,0,0
340,2,BARE SOIL-WATER,baresoil_X202_Y138,,,algae_X169_Y184,7,,,32,10,    0.008762
341,2,BARE SOIL-WATER,baresoil_X202_Y138,,,algae_X175_Y212,7,,,33,0,0
342,2,BARE SOIL-WATER,baresoil_X202_Y138,,,algae_X180_Y227,7,,,34,182,    0.159462
343,2,BARE SOIL-WATER,baresoil_X202_Y138,,,algae_X180_Y235,7,,,35,1,    0.000876
344,2,BARE SOIL-WATER,baresoil_X202_Y138,,,algae_X193_Y210,7,,,36,9,    0.007885
345,2,BARE SOIL-WATER,baresoil_X202_Y138,,,shallowwater_X130_Y44,7,,,37,28,    0.024533
346,2,BARE SOIL-WATER,baresoil_X202_Y138,,,shallowwater_X172_Y158,7,,,38,31,    0.027161
347,2,BARE SOIL-WATER,baresoil_X202_Y138,,,shallowwater_X173_Y81,7,,,39,66,    0.057827
348,2,BARE SOIL-WATER,baresoil_X202_Y138,,,shallowwater_X180_Y160,7,,,40,2,    0.001752
349,2,BARE SOIL-WATER,baresoil_X202_Y138,,,shallowwater_X203_Y145,7,,,41,2,    0.001752
350,2,BARE SOIL-WATER,baresoil_X202_Y138,,,shallowwater_X207_Y145,7,,,42,0,0
351,2,BARE SOIL-WATER,baresoil_X202_Y138,,,Water_X172_Y208,7,,,43,12,    0.010514
352,2,BARE SOIL-WATER,baresoil_X202_Y138,,,Water_X192_Y177,7,,,44,0,0
353,2,BARE SOIL-WATER,baresoil_X202_Y138,,,Water_X204_Y145,7,,,45,0,0
354,2,BARE SOIL-WATER,baresoil_X202_Y138,,,Water_X216_Y154,7,,,46,1,    0.000876
355,2,BARE SOIL-WATER,baresoil_X203_Y146,,,Algae/Water_X166_Y190,8,,,29,9,    0.007885
356,2,BARE SOIL-WATER,baresoil_X203_Y146,,,Algae/Water_X173_Y223,8,,,30,0,0
357,2,BARE SOIL-WATER,baresoil_X203_Y146,,,algae_X161_Y225,8,,,31,0,0
358,2,BARE SOIL-WATER,baresoil_X203_Y146,,,algae_X169_Y184,8,,,32,1,    0.000876
359,2,BARE SOIL-WATER,baresoil_X203_Y146,,,algae_X175_Y212,8,,,33,0,0
360,2,BARE SOIL-WATER,baresoil_X203_Y146,,,algae_X180_Y227,8,,,34,13,    0.011390
361,2,BARE SOIL-WATER,baresoil_X203_Y146,,,algae_X180_Y235,8,,,35,0,0
362,2,BARE SOIL-WATER,baresoil_X203_Y146,,,algae_X193_Y210,8,,,36,3,    0.002628
363,2,BARE SOIL-WATER,baresoil_X203_Y146,,,shallowwater_X130_Y44,8,,,37,3,    0.002628
364,2,BARE SOIL-WATER,baresoil_X203_Y146,,,shallowwater_X172_Y158,8,,,38,12,    0.010514
365,2,BARE SOIL-WATER,baresoil_X203_Y146,,,shallowwater_X173_Y81,8,,,39,1,    0.000876
366,2,BARE SOIL-WATER,baresoil_X203_Y146,,,shallowwater_X180_Y160,8,,,40,0,0
367,2,BARE SOIL-WATER,baresoil_X203_Y146,,,shallowwater_X203_Y145,8,,,41,0,0
368,2,BARE SOIL-WATER,baresoil_X203_Y146,,,shallowwater_X207_Y145,8,,,42,0,0
369,2,BARE SOIL-WATER,baresoil_X203_Y146,,,Water_X172_Y208,8,,,43,8,    0.007009
370,2,BARE SOIL-WATER,baresoil_X203_Y146,,,Water_X192_Y177,8,,,44,0,0
371,2,BARE SOIL-WATER,baresoil_X203_Y146,,,Water_X204_Y145,8,,,45,0,0
372,2,BARE SOIL-WATER,baresoil_X203_Y146,,,Water_X216_Y154,8,,,46,0,0
373,2,BARE SOIL-WATER,baresoil_X219_Y145,,,Algae/Water_X166_Y190,9,,,29,161,    0.141062
374,2,BARE SOIL-WATER,baresoil_X219_Y145,,,Algae/Water_X173_Y223,9,,,30,1,    0.000876
375,2,BARE SOIL-WATER,baresoil_X219_Y145,,,algae_X161_Y225,9,,,31,13,    0.011390
376,2,BARE SOIL-WATER,baresoil_X219_Y145,,,algae_X169_Y184,9,,,32,18,    0.015771
377,2,BARE SOIL-WATER,baresoil_X219_Y145,,,algae_X175_Y212,9,,,33,25,    0.021904
378,2,BARE SOIL-WATER,baresoil_X219_Y145,,,algae_X180_Y227,9,,,34,37,    0.032418
379,2,BARE SOIL-WATER,baresoil_X219_Y145,,,algae_X180_Y235,9,,,35,13,    0.011390
380,2,BARE SOIL-WATER,baresoil_X219_Y145,,,algae_X193_Y210,9,,,36,26,    0.022780
381,2,BARE SOIL-WATER,baresoil_X219_Y145,,,shallowwater_X130_Y44,9,,,37,12,    0.010514
382,2,BARE SOIL-WATER,baresoil_X219_Y145,,,shallowwater_X172_Y158,9,,,38,575,    0.503794
383,2,BARE SOIL-WATER,baresoil_X219_Y145,,,shallowwater_X173_Y81,9,,,39,371,    0.325057
384,2,BARE SOIL-WATER,baresoil_X219_Y145,,,shallowwater_X180_Y160,9,,,40,11,    0.009638
385,2,BARE SOIL-WATER,baresoil_X219_Y145,,,shallowwater_X203_Y145,9,,,41,1,    0.000876
386,2,BARE SOIL-WATER,baresoil_X219_Y145,,,shallowwater_X207_Y145,9,,,42,2,    0.001752
387,2,BARE SOIL-WATER,baresoil_X219_Y145,,,Water_X172_Y208,9,,,43,369,    0.323304
388,2,BARE SOIL-WATER,baresoil_X219_Y145,,,Water_X192_Y177,9,,,44,0,0
389,2,BARE SOIL-WATER,baresoil_X219_Y145,,,Water_X204_Y145,9,,,45,74,    0.064836
390,2,BARE SOIL-WATER,baresoil_X219_Y145,,,Water_X216_Y154,9,,,46,25,    0.021904
391,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Algae/Water_X166_Y190,10,,,29,103,    0.090245
392,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Algae/Water_X173_Y223,10,,,30,42,    0.036799
393,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X161_Y225,10,,,31,11,    0.009638
394,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X169_Y184,10,,,32,4,    0.003505
395,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X175_Y212,10,,,33,244,    0.213784
396,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X180_Y227,10,,,34,76,    0.066588
397,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X180_Y235,10,,,35,13,    0.011390
398,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,algae_X193_Y210,10,,,36,82,    0.071845
399,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X130_Y44,10,,,37,32,    0.028037
400,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X172_Y158,10,,,38,31,    0.027161
401,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X173_Y81,10,,,39,42,    0.036799
402,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X180_Y160,10,,,40,877,    0.768395
403,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X203_Y145,10,,,41,18,    0.015771
404,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,shallowwater_X207_Y145,10,,,42,73,    0.063960
405,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X172_Y208,10,,,43,163,    0.142815
406,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X192_Y177,10,,,44,3,    0.002628
407,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X204_Y145,10,,,45,353,    0.309286
408,2,BARE SOIL-WATER,BareSoil_X219_Y150,,,Water_X216_Y154,10,,,46,85,    0.074474
409,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Algae/Water_X166_Y190,11,,,29,1312,    1.149526
410,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Algae/Water_X173_Y223,11,,,30,51,    0.044684
411,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X161_Y225,11,,,31,35,    0.030666
412,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X169_Y184,11,,,32,157,    0.137558
413,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X175_Y212,11,,,33,354,    0.310162
414,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X180_Y227,11,,,34,47,    0.041180
415,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X180_Y235,11,,,35,84,    0.073598
416,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,algae_X193_Y210,11,,,36,261,    0.228679
417,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X130_Y44,11,,,37,6,    0.005257
418,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X172_Y158,11,,,38,644,    0.564249
419,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X173_Y81,11,,,39,63,    0.055198
420,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X180_Y160,11,,,40,7,    0.006133
421,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X203_Y145,11,,,41,0,0
422,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,shallowwater_X207_Y145,11,,,42,53,    0.046437
423,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X172_Y208,11,,,43,10342,    9.061279
424,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X192_Y177,11,,,44,4,    0.003505
425,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X204_Y145,11,,,45,496,    0.434577
426,2,BARE SOIL-WATER,BareSoil_X220_Y142,,,Water_X216_Y154,11,,,46,802,    0.702683
427,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Algae/Water_X166_Y190,12,,,29,0,0
428,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Algae/Water_X173_Y223,12,,,30,5,    0.004381
429,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X161_Y225,12,,,31,16,    0.014019
430,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X169_Y184,12,,,32,2,    0.001752
431,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X175_Y212,12,,,33,36,    0.031542
432,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X180_Y227,12,,,34,57,    0.049941
433,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X180_Y235,12,,,35,124,    0.108644
434,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,algae_X193_Y210,12,,,36,122,    0.106892
435,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X130_Y44,12,,,37,8,    0.007009
436,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X172_Y158,12,,,38,44,    0.038551
437,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X173_Y81,12,,,39,5,    0.004381
438,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X180_Y160,12,,,40,15,    0.013142
439,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X203_Y145,12,,,41,1,    0.000876
440,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,shallowwater_X207_Y145,12,,,42,12,    0.010514
441,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X172_Y208,12,,,43,32,    0.028037
442,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X192_Y177,12,,,44,0,0
443,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X204_Y145,12,,,45,273,    0.239193
444,2,BARE SOIL-WATER,BareSoil_X225_Y62,,,Water_X216_Y154,12,,,46,25,    0.021904
445,2,BARE SOIL-WATER,soil_X168_Y150,,,Algae/Water_X166_Y190,13,,,29,28,    0.024533
446,2,BARE SOIL-WATER,soil_X168_Y150,,,Algae/Water_X173_Y223,13,,,30,16,    0.014019
447,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X161_Y225,13,,,31,40,    0.035047
448,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X169_Y184,13,,,32,29,    0.025409
449,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X175_Y212,13,,,33,65,    0.056951
450,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X180_Y227,13,,,34,171,    0.149824
451,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X180_Y235,13,,,35,35,    0.030666
452,2,BARE SOIL-WATER,soil_X168_Y150,,,algae_X193_Y210,13,,,36,220,    0.192756
453,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X130_Y44,13,,,37,15,    0.013142
454,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X172_Y158,13,,,38,224,    0.196261
455,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X173_Y81,13,,,39,103,    0.090245
456,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X180_Y160,13,,,40,26,    0.022780
457,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X203_Y145,13,,,41,2,    0.001752
458,2,BARE SOIL-WATER,soil_X168_Y150,,,shallowwater_X207_Y145,13,,,42,27,    0.023656
459,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X172_Y208,13,,,43,465,    0.407416
460,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X192_Y177,13,,,44,1,    0.000876
461,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X204_Y145,13,,,45,234,    0.205022
462,2,BARE SOIL-WATER,soil_X168_Y150,,,Water_X216_Y154,13,,,46,106,    0.092873
463,2,GREEN VEG-NPV,,greenveg_X186_Y103,NPV_X130_Y187,,,14,27,,560,    0.490651
464,2,GREEN VEG-NPV,,greenveg_X186_Y103,NPV_X151_Y331,,,14,28,,5,    0.004381
465,2,GREEN VEG-NPV,,greenveg_X218_Y247,NPV_X130_Y187,,,15,27,,1294,    1.133755
466,2,GREEN VEG-NPV,,greenveg_X218_Y247,NPV_X151_Y331,,,15,28,,1922,    1.683985
467,2,GREEN VEG-NPV,,greenveg_X225_Y41,NPV_X130_Y187,,,16,27,,54,    0.047313
468,2,GREEN VEG-NPV,,greenveg_X225_Y41,NPV_X151_Y331,,,16,28,,9,    0.007885
469,2,GREEN VEG-NPV,,greenveg_X83_Y198,NPV_X130_Y187,,,17,27,,2091,    1.832057
470,2,GREEN VEG-NPV,,greenveg_X83_Y198,NPV_X151_Y331,,,17,28,,14,    0.012266
471,2,GREEN VEG-NPV,,pickleweed_X174_Y231,NPV_X130_Y187,,,18,27,,194,    0.169976
472,2,GREEN VEG-NPV,,pickleweed_X174_Y231,NPV_X151_Y331,,,18,28,,11,    0.009638
473,2,GREEN VEG-NPV,,pickleweed_X175_Y92,NPV_X130_Y187,,,19,27,,45,    0.039427
474,2,GREEN VEG-NPV,,pickleweed_X175_Y92,NPV_X151_Y331,,,19,28,,23,    0.020152
475,2,GREEN VEG-NPV,,Pickleweed_X176_Y92,NPV_X130_Y187,,,20,27,,4,    0.003505
476,2,GREEN VEG-NPV,,Pickleweed_X176_Y92,NPV_X151_Y331,,,20,28,,1,    0.000876
477,2,GREEN VEG-NPV,,pickleweed_X184_Y134,NPV_X130_Y187,,,21,27,,4063,    3.559850
478,2,GREEN VEG-NPV,,pickleweed_X184_Y134,NPV_X151_Y331,,,21,28,,752,    0.658875
479,2,GREEN VEG-NPV,,pickleweed_X189_Y52,NPV_X130_Y187,,,22,27,,220,    0.192756
480,2,GREEN VEG-NPV,,pickleweed_X189_Y52,NPV_X151_Y331,,,22,28,,114,    0.099883
481,2,GREEN VEG-NPV,,pickleweed_X201_Y133,NPV_X130_Y187,,,23,27,,5798,    5.079994
482,2,GREEN VEG-NPV,,pickleweed_X201_Y133,NPV_X151_Y331,,,23,28,,1683,    1.474583
483,2,GREEN VEG-NPV,,pickleweed_X215_Y133,NPV_X130_Y187,,,24,27,,35,    0.030666
